,Name,address,pincode,website,phone number,scrap
27,MAA VAISHNO GANRAL STORE,"front of shri baba gowrishankar mill, Gaushala Rd, Saiyapurwa, Ramnagar, Maholiya Sheopar, Uttar Pradesh 241001",241001,,098386 43865,241405
28,गौशाला,"72X7+49F, Pakra, Uttar Pradesh 241403",241403, , ,241402
29,Sindhauli Gaushala,"6J3P+V8P Gram Panchayat, Sindhauli, Bajhera Malik Patti, Uttar Pradesh 209724",209724, , ,241402
30,Dharam Sangh Gau Sewa Sadan,"2172, Gau Sewa Sadan, Yamuna Bazar, Kashmere Gate, New Delhi, Delhi 110006",110006,https://www.facebook.com/gausewasadan.gaushala,099687 04877,110006
31,Shri Krishna Gaushala,"1428, Maliwara, Nai Sarak, Chandni Chowk, Delhi, 110006",110006,,088606 02163,110006
32,Delhi Pinjrapole Society Gaushala,"372, First Floor, Khari Baoli Rd, Delhi, 110006",110006,http://delhigaushala.com/,011 2394 2171,110006
33,Delhi Pinjarapol Society - Gaushala,"M56X+HHC, Block A-68, Manakpura, Kishan Ganj, New Delhi, Delhi, 110007",110007,http://delhigaushala.com/, ,110006
34,Gaulok Gaudham Gaushala,"Metro Vihar, Shastri Park, Shahdara, New Delhi, Delhi, 110053",110053,, ,110006
35,Garib Gaushala,"20, Bela Rd, North, Railway Colony, Civil Lines, Delhi, 110006",110006,, ,110006
36,Gaushaala,"P5X9+CGR, HadaNagar, Bhavnagar, Gujarat 364001",364001,,094119 34975,364001
37,Shree Kamdhenu Gaushala,"SHREE KAMDHENU GAUSHALA, Old Port Rd, near Meldi Maa Temple, Juna Bandar, Bhavnagar, Gujarat 364001",364001,http://www.kamdhenugaushala.org/,0278 251 6355,364001
38,BAPS Swaminarayan Gaushala,"BAPS Shri Swaminarayan Mandir, Waghawadi Rd., Vidhyanagar, Bhavnagar, Gujarat 364002",364002,, ,364001
39,Gaushala,"Vadla Main Road Main Road, Gujarat 364001",364001,,091042 19378,364001
40,Gau Ganga Gaushala (Hospital),"Chitra Gujarat Industrial Development Corporation, Bhavnagar, Gujarat 364004",364004,, ,364001
41,Sarveshvar Gauvadham Gaushala,"J4WX+8WQ, Bhavnagar, Gujarat 364070",364070,, ,364001
42,SHRI BALDEV GAUSHALA TRUST-DAKOR,"Plot No 2122/A, Tapasvi wadi, Waghawadi Rd., Hill Drive, Bhavnagar, Gujarat 364001",364001,,094285 63061,364001
43,Bhagat goshala,"P3GW+W3, Vartej, Gujarat 364060",364060,, ,364001
44,"Gaushaala, Krishnapara","P5WC+P49, Ghogha Rd, HadaNagar, Bhavnagar, Gujarat 364001",364001,, ,364001
45,"RESHAN SHOP-249, LAXMANBHAI,CHAUHAN GAUSHALA","P5XC+M67, GHOGHA ROAD, GAUSHALA, SHERI, Street Number 1, KRUSHNAPARA, Bhavnagar, Gujarat 364001",364001,, ,364001
46,jaya amba gaushala (kshipragiri bapu),"SSEC Campus, Rd, Sidsar, Budhel, Gujarat 364060",364060,, ,364001
47,AMRUT GIR GAUSHALA CHARI TRUST KARDEJ,"152madhav Darshan, Waghawadi Rd., Pragati Nagar, Rasala Camp, Panwadi, Bhavnagar, Gujarat 364001",364001,,075750 78972,364001
48,Manavta Gaushala Akwada,"P5QJ+2C5, Ghogha Rd, Akwada, Bhavnagar, Gujarat 364002",364002,, ,364001
49,Mahadev-Gir-Gaushala,"M3W5+2J, Sodvadara, Gujarat 364060",364060,, ,364001
50,Dadani Gaushala,"Baloch Farm, Talaja Road, Opp. Vadli, Near 66 K.V.Substation. Bhavnagar, Dist, Palitana, 364270",364270,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+364001#",098193 12820,364001
51,Krishna Gir Gaushala,"P3GP+J4Q, Vartej, Gujarat 364060",364060,, ,364001
52,Sagwadi Farm,"Mahavir Warehouse Road, Sagwadi, Kaliyabid, Bhavnagar, Gujarat 364002",364002,, ,364001
53,Goshala,"Q535+VJ5, Sardar Nagar, Bhavnagar, Gujarat 364001",364001, , ,364001
54,Durga Mandir Goushala,"MF2C+8FX, Rohraband, Jharkhand 828120",828120,, ,723145
55,Gaushala O.P,"MF48+XCX, near OP Thana, BIT, Sindri, Rohraband, Jharkhand 828120",828120,, ,723145
56,"Chakulia Gaushala, Pinjerpol Society","FPF9+4PF, Chakulia, Jharkhand 832301",832301,, ,723145
57,Goushala More,"MF2H+HHM, Dhanbad - Sindri Rd, Rohraband, Jharkhand 828107",828107,, ,723145
58,Mayapur Goshala,"C9CV+93G, Mayapur, West Bengal 741302",741302,https://www.mayapur.com/visit-mayapur/places-to-visit/goshala/,1800 212 1655,723145
59,Shree Krishna Goshala,"Harina Colony, road, Harina Basti, Jharkhand 828306",828306,, ,723145
60,Common Health Centre,"MF39+WRP, Gaushala, Sindri, Jharkhand 828120",828120,, ,723145
61,Bogra Branch Post Office,"HFWH+MQX, S.T. Power Project Town, West Bengal 723145",723145,http://www.indiapost.gov.in/,1800 11 2011,723145
62,Asansol Gaushala,"MXJF+P5F, Pathak Bari, Asansol, West Bengal 713301",713301,, ,713381
63,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,713381
64,Goshala Iscon,"H7HX+62V, Jagadish Chandra Bose Road, A-Zone, Durgapur, West Bengal 713205",713205,, ,713381
65,Raniganj Gaushala (Kolkata Pinjrapole Society,"Near, Hatia Talaw, Raniganj, West Bengal 713347",713347,,0341 244 4759,713363
66,Goshala Iscon,"H7HX+62V, Jagadish Chandra Bose Road, A-Zone, Durgapur, West Bengal 713205",713205,, ,713363
67,Asansol Gaushala,"MXJF+P5F, Pathak Bari, Asansol, West Bengal 713301",713301,, ,713363
68,Shri Baliram Gaushala Trust,"OT Road, Benapur, Kharagpur, West Bengal 721301",721301,, ,721437
69,Shri Ganpati Ganga Gaushala,"Q43P+MVV, Hapur, Uttar Pradesh 245205",245205,, ,245205
70,Shri Vastav Gaushala Seva Samiti,"Road, Brijghat, Palwada, Uttar Pradesh 245205",245205,, ,245205
71,Gaushala Upeda,"PVPW+2HV, Upeda, Uttar Pradesh 245201",245201,, ,245205
72,"गौशाला कूलपुर,गढ़, हापुड़ new gaushala kulpur","R3X7+6GW, Unnamed Road, Khilwai, Uttar Pradesh 245205",245205, , ,245205
73,Aarti Goshala Tigree Dham,"R4RR+XH6, Tigree, Uttar Pradesh 244235",244235,, ,245205
74,"Madhusudan Gaushala, Chandyana मधुसूदन गौशाला, चन्दियाना","Bugrasi - Chandyana Rd, Uttar Pradesh 203403",203403,, ,245205
75,Shri Krishna Gaushala,"M9XR+6M4, Indraprastha Marg, Ghaziabad, Uttar Pradesh 201004",201004,, ,245205
76,Hare Krishna Farms - Kanhaiya Goshala,"P8PC+6CM Kanhaiya Goshala, Loni Bhopura Rd, Banthla, Ghaziabad, Uttar Pradesh 201102",201102,, ,245205
77,Shri Madhave Gaushala Asoura,"Ankur Tyagi house.745, Asaura, Uttar Pradesh 245101",245101, , ,245205
78,Shri Ram Gaushala ghaziabad,"Shiv aaradhna samiti Shiv chandi mandir, Block A, Lohia Nagar, Ghaziabad, Uttar Pradesh 201001",201001,http://www.shriramgaushala.com/,085880 90318,245205
79,Bharat Gaushala,"Kanawani Village, Indirapuram, Ghaziabad, Uttar Pradesh 201014",201014,,079825 12934,245205
80,पं. अमर गौ कृषि केंद्र,"Q43C+2F, Allabuxpur, Uttar Pradesh 245205",245205,, ,245205
81,Shri Krishna Gaushala,"M9XR+6M4, Indraprastha Marg, Ghaziabad, Uttar Pradesh 201004",201004,, ,201201
82,Shri Ram Gaushala ghaziabad,"Shiv aaradhna samiti Shiv chandi mandir, Block A, Lohia Nagar, Ghaziabad, Uttar Pradesh 201001",201001,http://www.shriramgaushala.com/,085880 90318,201201
83,Hare Krishna Farms - Kanhaiya Goshala,"P8PC+6CM Kanhaiya Goshala, Loni Bhopura Rd, Banthla, Ghaziabad, Uttar Pradesh 201102",201102,, ,201201
84,Bharat Gaushala,"Kanawani Village, Indirapuram, Ghaziabad, Uttar Pradesh 201014",201014,,079825 12934,201201
85,Shri Krishna Sewa Gaushala Trust,"H.Office:, 43, Sector 2A, Vasundhara, Ghaziabad, Uttar Pradesh 201012",201012,http://www.sks-gaushala-trust.org.in/,097171 90919,201201
86,Krishna Gaushala,"P7RC+F53, Ankur Vihar, Ved Vihar, Ghaziabad, Uttar Pradesh 201102",201102,, ,201201
87,Shri Krishna Sewa Gaushala,"M96W+H57, Kanawani Village, Indirapuram, Ghaziabad, Uttar Pradesh 201014",201014,https://www.sks-gaushala-trust.org.in/,097171 90919,201201
88,कान्हा गौशाला एवम् बेसहारा पशु आश्रय स्थल,"RHR5+M8J, Modinagar - Sonda Rd, Modinagar, Uttar Pradesh 201204",201204,, ,201201
89,PARTAPUR Gaushala,"WJFP+R97, Unnamed Road, Partapur, Meerut, Uttar Pradesh 250103",250103,, ,201201
90,Gausala badarkha,"Yamuna Rd, Badarkha, Uttar Pradesh 250617",250617,, ,201201
91,Dev Kuswaha Gaushala,"Q763+M5M, Ilayachipur Rd, Chauhan Patti, Loni, Ghaziabad, Uttar Pradesh 201102",201102, , ,201201
92,Nandini Gaushala (Gir Cow A2 Milk),"X/1464, Street No. 4, Rajgarh Colony, Delhi, 110031",110031,https://www.facebook.com/A2milkdelhi/, ,201201
93,Pragya Goshala,"Gol Chakkar, Sanjeev Kumar, Gali No.1, Khasra No.206/11 Raghunath Puri, near Tigri, Vijay Nagar, Ghaziabad, Uttar Pradesh 201009",201009,,090155 70921,201201
94,Radha Surabhi Goshala,"GFMV+239, Uttar Pradesh 281504",281504,http://www.radhasurabhi.com/,099276 68182,201201
95,Kanti devi Gaushala,"QJMX+MQC, Ishapur, Yusufpur Isapur, Uttar Pradesh 245304",245304,, ,201201
96,Gaushala,"G5CC+29G, Teacher Colony, Vasant Kunj, New Delhi, Delhi 110070",110070,, ,201201
97,Shri Madhave Gaushala Asoura,"Ankur Tyagi house.745, Asaura, Uttar Pradesh 245101",245101, , ,201201
98,Kamdhenudham Gaushala,"F2WJ+2GF, Near Krishana Chowk, Behind Dharam Colony (Land Mark : Spanish Court, Gurugram, Haryana",aryana,,0124 297 0294,201201
99,Gauri Gopala Gaushala,"HM3P+FW5, Vatsalya Gram, Vrindavan, Uttar Pradesh 281121",281121,, ,201201
100,Grameen Gaushala,"Q2VP+86R, North, Ishwar Colony, Bawana, New Delhi, Delhi, 110039",110039,,098106 55834,201201
101,कान्हा गौशाला एवम् बेसहारा पशु आश्रय स्थल,"RHR5+M8J, Modinagar - Sonda Rd, Modinagar, Uttar Pradesh 201204",201204,, ,201204
102,Shri Krishna Gaushala,"M9XR+6M4, Indraprastha Marg, Ghaziabad, Uttar Pradesh 201004",201004,, ,201204
103,Shri Ram Gaushala ghaziabad,"Shiv aaradhna samiti Shiv chandi mandir, Block A, Lohia Nagar, Ghaziabad, Uttar Pradesh 201001",201001,http://www.shriramgaushala.com/,085880 90318,201204
104,Bharat Gaushala,"Kanawani Village, Indirapuram, Ghaziabad, Uttar Pradesh 201014",201014,,079825 12934,201204
105,Hare Krishna Farms - Kanhaiya Goshala,"P8PC+6CM Kanhaiya Goshala, Loni Bhopura Rd, Banthla, Ghaziabad, Uttar Pradesh 201102",201102,, ,201204
106,Shri Krishna Sewa Gaushala,"M96W+H57, Kanawani Village, Indirapuram, Ghaziabad, Uttar Pradesh 201014",201014,https://www.sks-gaushala-trust.org.in/,097171 90919,201204
107,Shri Krishna Sewa Gaushala Trust,"H.Office:, 43, Sector 2A, Vasundhara, Ghaziabad, Uttar Pradesh 201012",201012,http://www.sks-gaushala-trust.org.in/,097171 90919,201204
108,PARTAPUR Gaushala,"WJFP+R97, Unnamed Road, Partapur, Meerut, Uttar Pradesh 250103",250103,, ,201204
109,Krishna Gaushala,"P7RC+F53, Ankur Vihar, Ved Vihar, Ghaziabad, Uttar Pradesh 201102",201102,, ,201204
110,Gaudham gaushala,"XJ94+7CV, Panchli Khurd, Uttar Pradesh 250502",250502,, ,201204
111,Nandini Gaushala (Gir Cow A2 Milk),"X/1464, Street No. 4, Rajgarh Colony, Delhi, 110031",110031,https://www.facebook.com/A2milkdelhi/, ,201204
112,Kanti devi Gaushala,"QJMX+MQC, Ishapur, Yusufpur Isapur, Uttar Pradesh 245304",245304,, ,201204
113,Adyapith Gaushala,"M967+FJ3, Dakshineswar, Kolkata, West Bengal 700076",700076,, ,700035
114,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,700035
115,Munnar Main Khatal Goshala,"H9WW+65P Park, Dakshindari, South Dumdum, West Bengal 700048",700048,, ,700028
116,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,700028
117,Goshala,"HG7C+H76, Ekajul, Patharghata, Newtown, Hudarait, West Bengal 700135",700135,http://iskconnewtown.com/, ,700028
118,Surabhi Goshala,"G7JR+7QJ, Paharpur, Garden Reach, Kolkata, West Bengal 700088",700088,,099276 68182,700028
119,Calcutta Pinjrapole Society Liluah Gosala,"58, Netaji Subhas Rd, near Gopal wajan kanta, Patuapara, Liluah, Howrah, West Bengal 711204",711204,,033 2268 6451,700028
120,Gaushala Liluah,"J8GH+9X5, Gaushala, Patuapara, Liluah, Howrah, West Bengal 711203",711203,, ,700028
121,Saradapith Goshala,"J9H3+VH4, Belur Math, Howrah, West Bengal 711202",711202,, ,700036
122,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,700036
123,Goshala Basti, ,700036, , ,700036
124,Gaushala Liluah,"J8GH+9X5, Gaushala, Patuapara, Liluah, Howrah, West Bengal 711203",711203,, ,700036
125,Calcutta Pinjrapole Society Liluah Gosala,"58, Netaji Subhas Rd, near Gopal wajan kanta, Patuapara, Liluah, Howrah, West Bengal 711204",711204,,033 2268 6451,700036
126,Surabhi Goshala,"G7JR+7QJ, Paharpur, Garden Reach, Kolkata, West Bengal 700088",700088,,099276 68182,700036
127,Gaushala Upeda,"PVPW+2HV, Upeda, Uttar Pradesh 245201",245201,, ,245207
128,Hare Krishna Farms - Kanhaiya Goshala,"P8PC+6CM Kanhaiya Goshala, Loni Bhopura Rd, Banthla, Ghaziabad, Uttar Pradesh 201102",201102,, ,245207
129,Shri Krishna Gaushala,"M9XR+6M4, Indraprastha Marg, Ghaziabad, Uttar Pradesh 201004",201004,, ,245207
130,Shri Madhave Gaushala Asoura,"Ankur Tyagi house.745, Asaura, Uttar Pradesh 245101",245101, , ,245207
131,"गौशाला कूलपुर,गढ़, हापुड़ new gaushala kulpur","R3X7+6GW, Unnamed Road, Khilwai, Uttar Pradesh 245205",245205, , ,245207
132,Shri Nandi Goshala,"5V5Q+67C, Gadwal Rd, Telangana 509125",509125,, ,509125
133,Sri Dattha Goshala,"9GFW+54, Paspul, Telangana 509208",509208,, ,509125
134,Raj Lakshmi Gaushala,"Sub Street Of, Ayodhya - Darshan Nagar Rd, Ayodhya, Uttar Pradesh 224123",224123,, ,271303
135,Shri saryu gaushala,"V44M+CP, Louwabirpur, Uttar Pradesh 271303",271303,, ,271303
136,Gaushala,"Q6X2+447 Ramkot, Tulsi Nagar, Ayodhya, Uttar Pradesh 224123",224123,, ,271303
137,Shriram Gaushala Samiti,"Janaki Ghat, Karsewakpuram, Ayodhya, Uttar Pradesh 224123",224123,, ,271303
138,गौशाला,"Poorey pandey, Gonda, Andupur, Uttar Pradesh 271504",271504,, ,271303
139,गौशाला,"Poorey pandey, Gonda, Andupur, Uttar Pradesh 271504",271504,, ,271504
140,Shri Ram Gaushala,"Umari, Rd, Belsar, Gonda, Uttar Pradesh 271001",271001,,063872 78830,271504
141,Raniganj Gaushala (Kolkata Pinjrapole Society,"Near, Hatia Talaw, Raniganj, West Bengal 713347",713347,,0341 244 4759,713323
142,Raniganj Gaushala (Kolkata Pinjrapole Society,"Near, Hatia Talaw, Raniganj, West Bengal 713347",713347,,0341 244 4759,713358
143,Asansol Gaushala,"MXJF+P5F, Pathak Bari, Asansol, West Bengal 713301",713301,, ,713358
144,R R Gaushala,"23CV+CQ3, Mirnagar, Uttar Pradesh 241303",241303,, ,241302
145,Gaushala Mandir,"52HP+5R6, Sadar Bazar Rd, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241302
146,Gaushala,"52FM+CH7, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241302
147,Gaushala (गौशाला),"57V3+53C, Bannapur, Uttar Pradesh 241122",241122, , ,241302
148,R R Gaushala,"23CV+CQ3, Mirnagar, Uttar Pradesh 241303",241303,, ,241303
149,Fauji Gaushala,"Vill Gangupur PO Gajna, Teh, Bilhaur, Uttar Pradesh 209202",209202,,099354 61600,241303
150,Gaushala Mandir,"52HP+5R6, Sadar Bazar Rd, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241303
151,Gaushala,"52FM+CH7, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241303
152,Gaushala (गौशाला),"57V3+53C, Bannapur, Uttar Pradesh 241122",241122, , ,241303
153,Sarkari Gaushala,"GMXQ+94V, Allaganj, Uttar Pradesh 242220",242220,, ,241123
154,Shri Gaurakshanisabha Gaushala,"Toka ghat, Madhopur, Farrukhabad, Uttar Pradesh 209625",209625,, ,241123
155,"GAUSHALA GAUHANIYA गौशाला गौहनियाँ, रामप्रताप, राजाराम","JV4Q+H3, Hardaspur, Uttar Pradesh 241124",241124,, ,241123
156,Gaushala,"FMFM+8X9, Niyazupura, Muzaffarnagar, Uttar Pradesh 251002",251002,, ,241123
157,Prabhuji Ka Parivaar Gaushala,"WGMM+843, SH 57, Rohit Vihar, Saharanpur, Chiruki, Uttar Pradesh 247001",247001,http://www.facebook.com/prabhujikaparivaar,0132 651 6555,241123
158,Shri Shyam ji Gaushala Loikheda,"RXH8+Q57, Ramapur, Ramapur Varkatpur, Uttar Pradesh 261505",261505,, ,241123
159,Shri Radha Krishna Gaushala,"JWWJ+43W, Shahabad, Uttar Pradesh 241124",241124, , ,241123
160,Gaushala Atwa Ashiganwa,"F3R7+5XX, Unnamed Road, Kalwari Grant, Uttar Pradesh 241125",241125,, ,241406
161,Shri Radha Krishna Gaushala,"JWWJ+43W, Shahabad, Uttar Pradesh 241124",241124, , ,241406
162,"Sri Parashar Nath Rishkul Bramhcharya Ashram Evam Gaushala,","P88R+4VC, Madhiya Ghat Rd, Naya Gaon, Maigalganj, Uttar Pradesh 261505",261505,, ,241407
163,Gaushala karipakar,"MCQ7+F77, Karipakar, Uttar Pradesh 261141",261141, , ,241407
164,Shri Gopeshwar Gaushala,"WPG2+GJ6, Malihabad, Uttar Pradesh 226102",226102,, ,241204
165,Shashwat Gaudham Gaushala,"XQQ3+VC5, Thavar, Man Mauna, Uttar Pradesh 226104",226104,, ,241204
166,Rampur Gaushala (रामपुर गौशाला),"WHFX+6J6, Rampur Gadhaowa, Uttar Pradesh 209870",209870,, ,241204
167,Shri Shyam ji Gaushala Loikheda,"RXH8+Q57, Ramapur, Ramapur Varkatpur, Uttar Pradesh 261505",261505,, ,241124
168,Shri Radha Krishna Gaushala,"JWWJ+43W, Shahabad, Uttar Pradesh 241124",241124, , ,241124
169,Urban Gaushala,"near Vijay Cinema, Nawada, Bihar 805110",805110,, ,805110
170,Goshala,"76-8-6/3, Swathi Theatre Rd, opp. andhra bank, Housing Board Colony, Vijayawada, Andhra Pradesh 520012",520012,, ,521153
171,Gopala Krishna GoShala,"534411, Unnamed, Chikili, Andhra Pradesh 761106",761106,,094404 87864,521153
172,Temple Goshala,"Swamy Konda Front, Mandalam, Yanamalakuduru, Ramalingeswara Nagar, Penamaluru, Vijayawada, Andhra Pradesh 520007",520007,, ,521153
173,Murali Goshala,"CF95+7HX, Tadikonda, Andhra Pradesh 522236",522236,, ,521153
174,Murali Goshala,"CF95+7HX, Tadikonda, Andhra Pradesh 522236",522236,, ,521153
175,Gayathri Cool Drinks,"Door No.4, 61, Gosala - Vanukuru Rd, Gosala, Andhra Pradesh 521151",521151,, ,521153
176,Sri KrishnaRama Goshala,"C23M+W8, Serivelpuru, Andhra Pradesh 521330",521330,, ,521153
177,Nukala Lingamurthy Gosala(గోశాల),"9R5Q+MM5, Yakamuru, Vuyyuru, Andhra Pradesh 521165",521165,, ,521153
178,Goshala,"FMMP+GM3, Goshala Road, Ashok Nagar, Dhok, Vijayawada, Rajasthan 520007",520007,"https://www.google.com/travel/hotels/gaushalas%20at%20521153/entity/CgoItrmOs8nI7YlJEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210223,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72586336,72597926,72602734,72606236,72608658,72616110,72618893,72619172,72619383,72619935,72620306,72629584&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+521153&ts=CAEaKwopEicyJTB4M2EzNWZiMTEzMTAxMTllMzoweDQ5MTNiNjQ0OTY2MzljYjY&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiwpKG_2taGAxXabmwGHSTzBb8QrK0LegQIAxAC", ,521153
179,Vasudeva Goshala,"Dr.No.24/137, Five Road Centre, Chakirevu Palem, Machilipatnam, Andhra Pradesh 521001",521001,,086722 23545,521153
180,"Sri Chaitanya Eamcet Coaching bCenter,sri Vasista Bhavan, Gosala","Gosala, Andhra Pradesh 521151",521151,, ,521153
181,Gaushala,"R2JV+6H2, Gandhi Nagar, Kurnool, Andhra Pradesh 518001",518001,, ,521153
182,Sri Chaitanya Junior College,"Sri Bharadwaja Bhavan, MPL Boys Campus, Near Punadipadu Goshala Machilipatnam Road, Kankipadu Mandal, Vijayawada, Andhra Pradesh 521151",521151,http://srichaitanya.net/,040 6615 1515,521153
183,Sri Chaitanya Gosala Suresh Babu,"Gosala, Andhra Pradesh 521151",521151,, ,521153
184,Goshaala,"FM6J+QX7, Pedapulipaka, Andhra Pradesh 521137",521137, , ,521153
185,Munnar Main Khatal Goshala,"H9WW+65P Park, Dakshindari, South Dumdum, West Bengal 700048",700048,, ,700048
186,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,700161
187,Goshala,"MF3X+62F, Barpol, West Bengal 700135",700135,, ,700161
188,Surabhi Goshala,"G7JR+7QJ, Paharpur, Garden Reach, Kolkata, West Bengal 700088",700088,,099276 68182,700161
189,"Chakulia Gaushala, Pinjerpol Society","FPF9+4PF, Chakulia, Jharkhand 832301",832301,, ,700161
190,"ISKCON Newtown, Kolkata","Shapoorji Bus Terminus, Ekajul, Action Area III, Newtown, Kolkata, Hudarait, West Bengal 700135",700135,http://iskconnewtown.com/,020 2447 5266,700161
