,Name,address,pincode,website,phone number,scrap
210,Surbhi Gau Dhaam Gaushala, ,201313,http://www.surbhigaudham.co.in/, ,201313
211,Govind Gaudham Gaushala Samiti,+91 83840 40851, 40851,,+91 83840 40851,201313
212,MURLIWALA GAUSHALA SEWA,+91 85069 92727, 92727,,+91 85069 92727,201313
213,Hath Yogi Gaushala, ,201313,, ,201313
214,Aarya Kanya Gurukul and Shri Krishna Gaushala,+91 98993 49304, 49304,http://gauvanshtrust.org/,+91 98993 49304,201313
215,Gau Shalaka noida sector 94, ,201313,, ,201313
216,Jai Kishan Gaushala,+91 78380 08911, 08911,,+91 78380 08911,201313
217,Govansh ashray sthal (gaushala), ,201313,, ,201313
218,Shri Krishan Gaushala, ,201313,https://www.shrikrishangaushala.org/history/, ,201313
219,Shri Krishna Gaushala,+91 88606 02163, 02163,,+91 88606 02163,201313
220,Shree Krishna gaushala, ,201313,, ,201313
221,Nandi Dham Gaushala, ,201313,, ,201313
222,Gaushala Shiv Mandir, ,201313,, ,201313
223,Gaushala Shiv Mandir, ,201318,, ,201318
224,Gaushala Nandi, ,201318,, ,201318
225,A2 Desi cow milk Gaushala,+91 97205 03050, 03050,,+91 97205 03050,201318
226,Shree Krishna gaushala, ,201318,, ,201318
227,C.K.R Dairy (Gaushala), ,201318,, ,201318
228,Gau Shala Jalpura Greater Noida, ,201318,, ,201318
229,"Gaushala, chhajarsi colony", ,201318,, ,201318
230,KHANA GAUSHALA, ,201318,, ,201318
231,Hari gaushala A2 desi cow milk,+91 95406 01226, 01226,http://raoa2cowmilk.weebly.com/,+91 95406 01226,201318
232,Shri Krishna Arjun Gaushala (Registered),+91 96549 54981, 54981,,+91 96549 54981,201318
233,Bankey Bihari Gaushala Trust,+91 99906 75634, 75634,http://shribaakebihari.com/,+91 99906 75634,201318
234,SatyaBala Gir Gaushala, ,201318,, ,201318
235,Pragya Goshala,+91 90155 70921, 70921,,+91 90155 70921,201318
236,गौशाला, ,201318,, ,201318
237,"BHAGABAN SRIGOPINATH GOSHALA, BADAPOKHARIA", ,752037,, ,752037
238,Basudha Gobardhan Goshala,+91 94372 76505, 76505,,+91 94372 76505,752037
239,Balkrishna Gaushala, ,752037,, ,752037
240,SHREE SHREE GOVINDA JEW GOSHALA,+91 90403 52052, 52052,,+91 90403 52052,752037
241,Shree Gokul Gaushala, ,752037,, ,752037
242,Kunjamahal Gaushala (ଭାରତୀୟ ଗୋ ସମ୍ବର୍ଦ୍ଧନ ଓ ଅନୁସନ୍ଧାନ ସଂସ୍ଥାନ), ,752037,, ,752037
243,Vrindaban Gir Gaushala, ,752037,, ,752037
244,Nandini Goshala,+91 96199 59592, 59592,,+91 96199 59592,752037
245,Annapurna goshala,+91 83429 15235, 15235,https://www.annapurnagoshala.com/,+91 83429 15235,752037
246,Nrusingha's Gaushala, ,752037,, ,752037
247,Goshala, ,752037,, ,752037
248,Kishna Gaushala,+91 88957 24203, 24203,,+91 88957 24203,752037
249,ISKCON Goshala, ,752037,, ,752037
250,Gosala, ,768018,, ,768018
251,Gosala, ,768018,, ,768018
252,Sri Krishna Gosala,+91 94370 55109, 55109,,+91 94370 55109,768018
253,Shree Krishna Goshala, ,768018,, ,768018
254,Hariom Goshala, ,768018,, ,768018
255,Gosala cow saving, ,768018,, ,768018
256,Gobindpur Gaushala, ,768018,, ,768018
257,Goshala, ,768018,, ,768018
258,"Vivekananda Seva Kendra,Goshala",+91 88954 18115, 18115,,+91 88954 18115,768018
259,"VAISHNO VARIETY STORE ( GROCERY WHOLESALE SHOP), GOSHALA",+91 63757 40408, 40408,,+91 63757 40408,768018
260,Goshala chowk sub post office, ,768018,, ,768018
261,GOSHALA PSS 33/11kV GRID, ,768018,, ,768018
262,Goshala bazar(गोशाला बाज़ार), ,768018,, ,768018
263,"RI Office, Goshala, Kalamati", ,768018,, ,768018
264,State Bank of India GOSHALA,+91 94371 04344, 04344,https://www.sbi.co.in/,+91 94371 04344,768018
265,"Gujarati Hotel, Goshala", ,768018,, ,768018
266,Hot & Spicy,+91 94388 67856, 67856,,+91 94388 67856,768018
267,"P.M. S.H.R.I. Jawahar Navodaya Vidyalaya , Goshala, Sambalpur",+91 663 257 0834,7 0834,https://www.navodaya.gov.in/nvs/nvs-school/Sambalpur/en/home/,+91 663 257 0834,768018
268,Saimart.in,+91 63713 70190, 70190,https://saimart.in/,+91 63713 70190,768018
269,TPWODL GOSALA GRID, ,768018,, ,768018
270,Gosala, ,768020,, ,768020
271,Sri Krishna Gosala,+91 94370 55109, 55109,,+91 94370 55109,768020
272,Shree Krishna Goshala, ,768020,, ,768020
273,Hariom Goshala, ,768020,, ,768020
274,Gobindpur Gaushala, ,768020,, ,768020
275,Balgopal gaushala, ,768020,, ,768020
276,Balgopal gaushala, ,768020,, ,768020
277,Surabhi Goshala, ,768020,, ,768020
278,"VAISHNO VARIETY STORE ( GROCERY WHOLESALE SHOP), GOSHALA",+91 63757 40408, 40408,,+91 63757 40408,768020
279,"Thurugayi Ramanna Gaushala, Kappathagiri, Kadakol Village", ,582210,https://trinchagro.com/, ,582210
280,Shri Mahaveer Gaushala Simiti, ,582210,, ,582210
281,Nijakamadenu Go-shala,+91 99000 13667, 13667,,+91 99000 13667,582210
282,Hebsur Dhyanamrita Gaushala, ,582210,http://www.dhyanfoundation.com/, ,582210
283,Basava Gaushala, ,582210,, ,582210
284,Amrutha Gaushala,+91 89510 59635, 59635,,+91 89510 59635,582210
285,Narayan gir goshala (ನಾರಾಯಣ ಗೋ ಶಾಲೆ ), ,582210,, ,582210
286,Bhagwan Mahaveer Jain Goushala,+91 83812 62189, 62189,http://www.msukhraj.com/,+91 83812 62189,582210
287,Shree Govardhana Goshala Karadolli, ,582210,, ,582210
288,Amruthadhara Goushala,+91 95910 00202, 00202,http://srisamsthana.org/,+91 95910 00202,582210
289,Panchavati Goushala, ,582210,, ,582210
290,Shantinath goshala, ,582210,, ,582210
291,Sri Mahaveer Jain Gaushala,+91 99020 46870, 46870,,+91 99020 46870,582210
292,Shree jnaneshwari goshala, ,582210,, ,582210
293,Shree Mahaveer Jain Goushala,+91 94481 20552, 20552,,+91 94481 20552,582210
294,Shivayoga Mandira GOSHALA, ,582210,, ,582210
295,Goshala (ಗೋಶಾಲೆ), ,582210,, ,582210
296,Gomaatha Goshala, ,609305,http://www.gomaathagoshala.com/, ,609305
297,Goshala,+91 93451 54953, 54953,https://www.gokulamgoshala.org/,+91 93451 54953,609305
298,Anudinam Goshala,+91 73737 37942, 37942,https://anudinamgoshala.org/,+91 73737 37942,609305
299,Nandha Kishore gausala,+91 98433 34364, 34364,http://www.nandhakishoregausala.com/,+91 98433 34364,609305
300,Amrithadhara Gaushala, ,689507,, ,689507
301,Goshala cattlefeeds, ,689507,, ,689507
302,BANSURI GAUSHALA,+91 98249 79991, 79991,,+91 98249 79991,689507
303,Mahalekshmi Goshala മഹാലക്ഷ്മി ഗോശാല,+91 98472 16518, 16518,http://mahalekshmigoshala.com/,+91 98472 16518,689507
304,ഗോശാല (Goshala), ,689507,, ,689507
305,CLAY - Mahalakshmi Goshala, ,689507,http://www.ibconline.co.in/, ,689507
306,0469 2965578,+91 469 296 5578,6 5578,,+91 469 296 5578,689507
307,Ambadi Goshala,+91 95398 02133, 02133,http://www.ambadigoshala.com/,+91 95398 02133,689507
308,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403701,, ,403701
309,Shikeri Gaushala Mayem, ,403701,, ,403701
310,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403701
311,GORAKSH FOUNDATION GAUSHALA, ,403701,, ,403701
312,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403701
313,Sal Gaushala, ,403701,, ,403701
314,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403701
315,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403701,, ,403701
316,Shri Hanuman Goushala, ,403701,, ,403701
317,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403701
318,Shree Govardhana Goshala Karadolli, ,403701,, ,403701
319,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403716,, ,403716
320,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403716
321,GORAKSH FOUNDATION GAUSHALA, ,403716,, ,403716
322,Shikeri Gaushala Mayem, ,403716,, ,403716
323,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403716
324,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403716
325,Sal Gaushala, ,403716,, ,403716
326,Shri Hanuman Goushala, ,403716,, ,403716
327,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403716,, ,403716
328,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403716
329,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403717,, ,403717
330,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403717
331,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403717
332,Shikeri Gaushala Mayem, ,403717,, ,403717
333,GORAKSH FOUNDATION GAUSHALA, ,403717,, ,403717
334,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403717
335,Shikeri Gaushala Mayem, ,403711,, ,403711
336,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403711,, ,403711
337,GORAKSH FOUNDATION GAUSHALA, ,403711,, ,403711
338,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403711
339,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403711
340,Sal Gaushala, ,403711,, ,403711
341,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403711
342,Shri Hanuman Goushala, ,403711,, ,403711
343,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403711
344,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403711,, ,403711
345,Iskcon Goshala olamani, ,403711,, ,403711
346,Dr. Malik's Agro Tourism,+91 88052 36091, 36091,http://drmaliksfarms.trakop.com/,+91 88052 36091,403711
347,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403803,, ,403803
348,Shikeri Gaushala Mayem, ,403803,, ,403803
349,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403803
350,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403803
351,GORAKSH FOUNDATION GAUSHALA, ,403803,, ,403803
352,Sal Gaushala, ,403803,, ,403803
353,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403803
354,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403803,, ,403803
355,Shri Hanuman Goushala, ,403803,, ,403803
356,Basava Gaushala Organic Farm,+91 82170 08090, 08090,https://desinaturals.co.in/,+91 82170 08090,403803
357,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403803
358,Iskcon Goshala olamani, ,403803,, ,403803
359,Shree Govardhana Goshala Karadolli, ,403803,, ,403803
360,SHRI BHAGWAN MAHAVEER GAUSHALA KOLLIKOPPA BELGAUM KARNATAKA,+91 831 282 0382,2 0382,,+91 831 282 0382,403803
361,Hannikeri Gaushala, ,403803,, ,403803
362,Ram Krushna Gaushala, ,403803,, ,403803
363,Sanjeevni Goshala, ,403803,, ,403803
364,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403804,, ,403804
365,Shikeri Gaushala Mayem, ,403804,, ,403804
366,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403804
367,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403804
368,GORAKSH FOUNDATION GAUSHALA, ,403804,, ,403804
369,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403804
370,Sal Gaushala, ,403804,, ,403804
371,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403804,, ,403804
372,Shri Hanuman Goushala, ,403804,, ,403804
373,Basava Gaushala Organic Farm,+91 82170 08090, 08090,https://desinaturals.co.in/,+91 82170 08090,403804
374,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403804
375,Shree Govardhana Goshala Karadolli, ,403804,, ,403804
376,Iskcon Goshala olamani, ,403804,, ,403804
377,SHRI BHAGWAN MAHAVEER GAUSHALA KOLLIKOPPA BELGAUM KARNATAKA,+91 831 282 0382,2 0382,,+91 831 282 0382,403804
378,Hannikeri Gaushala, ,403804,, ,403804
379,Sri Sri Gaushala - Art of Living International Center, ,403804,https://vaidicpujas.org/gaushala/, ,403804
380,Ram Krushna Gaushala, ,403804,, ,403804
381,Sanjeevni Goshala, ,403804,, ,403804
382,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403721,, ,403721
383,GORAKSH FOUNDATION GAUSHALA, ,403721,, ,403721
384,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403721
385,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403721
386,Shikeri Gaushala Mayem, ,403721,, ,403721
387,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403721
388,Sal Gaushala, ,403721,, ,403721
389,Shri Hanuman Goushala, ,403721,, ,403721
390,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403721,, ,403721
391,Varca Post Office,+91 1800 11 2011,1 2011,http://indiapost.gov.in/,+91 1800 11 2011,403721
392,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403721
393,"Dwarkapuri Gaushala , Tisk Usgao, Goa", ,403722,, ,403722
394,GORAKSH FOUNDATION GAUSHALA, ,403722,, ,403722
395,Shikeri Gaushala Mayem, ,403722,, ,403722
396,Dhyan Foundation Gaushala,+91 94230 61537, 61537,,+91 94230 61537,403722
397,Dr. Malik's Gaushala,+91 88052 36091, 36091,https://drmaliksfarms.trakop.com/,+91 88052 36091,403722
398,Sal Gaushala, ,403722,, ,403722
399,Dhyan Foundation Gaushala Quitla,+91 94230 61537, 61537,,+91 94230 61537,403722
400,Shri Hanuman Goushala, ,403722,, ,403722
401,Akhil Vishva Jai Shri Ram Gosanvardhan Kendra Valpoi, ,403722,, ,403722
402,Gomantak Gausevak Mahasangh,+91 83908 98556, 98556,http://www.gomantakgausevak.com/,+91 83908 98556,403722
403,Bhagwan Mahaveer Gaushala, ,643253,, ,643253
404,Karamadai Gaushala, ,643253,, ,643253
405,Ananyas Gaushala,+91 70944 77803, 77803,,+91 70944 77803,643253
406,Dakshin Vrindavan Gaushala, ,643253,, ,643253
407,Sri Gokula Krishna Gosala,+91 98433 16206, 16206,http://krishnaamrudham.com/,+91 98433 16206,600110
408,"Guru Ganesh Mishri GAUSHALA, NALUR,CHENNAI",+91 94456 27737, 27737,,+91 94456 27737,600110
409,WRC Brindhavan Gaushala,+91 72599 11903, 11903,http://brindhavangaushala.com/,+91 72599 11903,600110
410,PANCHAVADI GOSALA,+91 94454 23445, 23445,,+91 94454 23445,600110
411,"GGGM GAUSHALA ,Nalur", ,600110,, ,600110
412,Mangala Anugraha Goshala, ,600110,, ,600110
413,Sri Sanmathi Goaushala, ,600110,, ,600110
414,Guru Ganesh Jain Gaushala Tambaram,+91 98400 92920, 92920,,+91 98400 92920,600110
415,Anandam Hari Goshala, ,600110,, ,600110
416,Shatish palkar gaushala Bharat Kumar, ,600110,, ,600110
417,Govindan Goshala,+91 44 2489 9926,9 9926,http://goseva.net/aboutgovindan.aspx,+91 44 2489 9926,600110
418,K's Goshala, ,600110,, ,600110
419,Sri satyanarayana gaushala, ,600110,, ,600110
420,Goshala,+91 98404 56623, 56623,https://drsadhanaraogoshala.com/Home.aspx,+91 98404 56623,600110
421,Brindhavan Gaushala Foundation, ,600110,, ,600110
422,SLV GOSHALA & RESEARCH CENTER, ,600110,, ,600110
423,Tollgate Gaushala, ,600110,, ,600110
424,Shree Vyasashrama GOSHALA,+91 94446 26605, 26605,,+91 94446 26605,600110
425,Mathura A2 Goshala, ,600110,, ,600110
426,Shri Sanmathi Goushala, ,600110,, ,600110
427,Sri Maha Varahi Goshala,+91 70101 28255, 28255,,+91 70101 28255,632115
428,Sri Gokula Krishna Gosala,+91 98433 16206, 16206,http://krishnaamrudham.com/,+91 98433 16206,632115
429,Jain Gosala,+91 96262 17555, 17555,,+91 96262 17555,632115
430,Gayathri Naattu Maadu Goushala,+91 90366 28296, 28296,,+91 90366 28296,632115
431,Tirutani Guru jayamal Jain Goushala, ,632115,, ,632115
432,SLV GOSHALA & RESEARCH CENTER, ,632115,, ,632115
433,Govindan Goshala,+91 44 2489 9926,9 9926,http://goseva.net/aboutgovindan.aspx,+91 44 2489 9926,632115
434,INDIAN INSTITUTE OF ANIMAL WELFARE ( GOSHALA), ,632115,, ,632115
435,khana Gaushala, ,244103,, ,244103
436,Hare krishna gaushala, ,244103,, ,244103
437,Shri Banke Bihari Ji Mandir And Shri Gopal Gaushala,+91 94122 45920, 45920,,+91 94122 45920,244103
438,Shree Ramganga Gaushala, ,244103,, ,244103
439,Shree guru govind singh gaushala, ,474011,, ,474011
440,Laltipara municipal Corporation Gaushala, ,474011,, ,474011
441,Adarsh gaushala Morar Gwalior, ,474011,, ,474011
442,Girdhar Gaushala, ,474011,, ,474011
443,RKVM Sharada Balgram Organic Farm,+91 70242 66541, 66541,http://www.rkmasharadabalgramrakhalgirgaushala.org/,+91 70242 66541,474011
444,Anand Gausala, ,474011,, ,474011
445,, ,474007,, ,474007
446,, ,474007,, ,474007
447,, ,474007,, ,474007
448,, ,474007,, ,474007
449,, ,474007,, ,474007
450,, ,474007,, ,474007
451,, ,474007,, ,474007
452,, ,474007,, ,474007
453,, ,474007,, ,474007
454,, ,474007,, ,474007
455,, ,474007,, ,474007
456,, ,474007,, ,474007
457,, ,474007,, ,474007
458,, ,474007,, ,474007
459,, ,474007,, ,474007
460,, ,474007,, ,474007
461,, ,474007,, ,474007
462,, ,474007, , ,474007
463,,,,http://www.rkmasharadabalgramrakhalgirgaushala.org/,,474007
464,, ,474007,, ,474007
465,, ,474015,, ,474015
466,, ,474015,, ,474015
467,, ,474015,, ,474015
468,, ,474015,, ,474015
469,, ,474015,, ,474015
470,,,,http://www.rkmasharadabalgramrakhalgirgaushala.org/,,474015
471,, ,474015,, ,474015
472,, ,474015,, ,474015
473,, ,474015,, ,474015
474,, ,474015,, ,474015
475,, ,474008,, ,474008
476,, ,474008,, ,474008
477,, ,474008,, ,474008
478,, ,474008,, ,474008
479,, ,474008,, ,474008
480,, ,474008,, ,474008
481,, ,474008,, ,474008
482,, ,474003,, ,474003
483,, ,474003,, ,474003
484,, ,474003,, ,474003
485,, ,474003,, ,474003
486,, ,474003,, ,474003
487,,,,https://www.gokulamgoshala.org/,,609810
488,,,,https://oneclickcards.com/SHREE-SANADHANA-GOSHALA-TRUST,,625004
489,, ,625004,, ,625004
490,, ,690546,, ,690546
491,,,,,,638010
492,, ,638010,, ,638010
493,,,,http://www.shreegopalgaushala.com/,,638010
494,,,,,,638010
495,, ,638010,https://www.shrikrishangaushala.org/history/, ,638010
496,,+91 98430 35554, 35554,,+91 98430 35554,638010
497,Goshala, ,638010,, ,638010
498,Goshala,+91 93644 61899, 61899,,+91 93644 61899,638010
499,Gaushala Faridabad, ,638010,, ,638010
500,Bansi Gir Gaushala,+91 63519 78087, 78087,http://www.bansigir.in/,+91 63519 78087,638010
501,Gau Seva Sangh, ,638010,, ,638010
502,Amrithadhara Gaushala, ,690525,, ,690525
503,ഗോശാല (Goshala), ,690525,, ,690525
504,ഗോശാല (Goshala), ,690539,, ,690539
505,Amrithadhara Gaushala, ,690539,, ,690539
506,Kapila Gosala,+91 70347 58683, 58683,,+91 70347 58683,690539
507,Geetha goshala, ,691002,, ,691002
508,Amrithadhara Gaushala, ,691002,, ,691002
509,Sharma Gaushala, ,770046,, ,770046
510,SHRI Vedvyas Goshala,+91 661 266 0614,6 0614,,+91 661 266 0614,770046
511,Sri Vedvyas Goshala Samiti,+91 661 266 0614,6 0614,,+91 661 266 0614,770046
512,Aashram Gaushala, ,770046,, ,770046
513,"SRI NIRVANA GAUSHALA, THRISSUR",+91 85890 85550, 85550,http://chalonirvanagaushalathrissur.com/,+91 85890 85550,680022
514,kaleedam gaushala, ,680022,, ,680022
515,Guruvayoor Devasom Goshala(Cow Farm), ,680022,, ,680022
516,"Harikrishna Goshala, ഹരികൃഷ്ണാ ഗോശാല", ,680022,, ,680022
517,Gosala, ,680022,, ,680022
518,Dakshin Vrindavan Gaushala, ,680022,, ,680022
519,kaleedam gaushala, ,680009,, ,680009
520,"SRI NIRVANA GAUSHALA, THRISSUR",+91 85890 85550, 85550,http://chalonirvanagaushalathrissur.com/,+91 85890 85550,680009
