,Name,address,pincode,website,phone number,scrap
14,Baba Mohan Ram Seva Trust (Chaproli Dadri- Ghaziabad Walo k Dharamshala),"5 number Dharamshala opposite Gaushala gate number-1 Mohan Ram Kali Kholi milakpur Gurjar village, Bhiwadi, Rajasthan 301019",301019,"https://www.google.com/travel/hotels/gaushalas%20at%20301018/entity/CgsI15qyvaOGoOfBARAB/prices?g2lb=4814050,4874190,4893075,4965990,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72614662,72616110,72618896,72619172,72619383,72620306,72629582&hl=en-IN&gl=in&ssta=1&q=gaushalas+at+301018&ts=CAEaKwopEicyJTB4MzkwZDM3ODhmOTdiMjhlMzoweGMxY2U4MDMyMzdhYzhkNTc&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwjTndn3p8uGAxVSR2wGHb7XC2AQrK0LegQIAxAC", ,301018
15,Badoji Gaushala,"3XG9+M6H, Baroji, Haryana 122107",122107,,098120 45875,301018
16,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301018
17,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301018
18,Shree Krishan Goshala,"4Q8H+586, Khushkhera, Rajasthan 301707",301707,, ,301702
19,"Nandeshwar Gaushala, Bhagthala","4M39+QC9, Bagthala, Haryana 123501",123501,, ,301702
20,Baba Mohan Ram Gaushala,"5RJW+RHW, Baba Mohan Ram Mandir Marg, Kali Kholi, Rajasthan 301019",301019,, ,301702
21,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301702
22,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301702
23,Gokul goshala Road alwar,"JJ4P+VM9, Katori wala tibara nangla, Raisees",aisees,, ,301702
24,Mahrishi Dayanand Goshala,"5HVX+WX6, Narnaul Rd, Saini Mohalla, Rewari, Kanmajra, Haryana 123401",123401,, ,301702
25,Shri Shyam Giri Goshala,"6W4M+P3C, Tauru Bypass Rd, Didara, Nijampur Tauru, Haryana 122015",122015,,094661 37893,301702
26,Gau kranti gaushala,"5JJJ+JP, Vijay Nagar, Piwara, Haryana 123401",123401,, ,301702
27,Badoji Gaushala,"3XG9+M6H, Baroji, Haryana 122107",122107,,098120 45875,301702
28,Shree krishna Gaushala,"6V9G+9P6, Unnamed Road, Haryana 122015",122015,, ,301702
29,Baba Khetanath Gaushala,"Q956+576, Goonta, Rajasthan 301402",301402,,096655 74558,301702
30,Shiv Mohan Gaushala Jatusana,"8GGG+3M4, Jatusana, Parkhotampur, Haryana 123401",123401,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+301702#",094168 86505,301702
31,Shree krishna gaushala,"VWPQ+HF, Roshni, Madhya Pradesh 450117",450117,, ,460220
32,Triveni Gau Shala Jhagariya,"WRFG+5PC, Jhadegaon, Madhya Pradesh 460001",460001,, ,460220
33,Goshala kadhai,"WVJ5+RX, Kadhai, Madhya Pradesh 460001",460001,, ,460220
34,Jampani Goshala,"07 Main Road Jampani, Tehsil Shahpur District Betul, Jampani, Madhya Pradesh 460440",460440,,098939 81789,460220
35,Hindu Mokshdham kothi bazar,"WW84+W2M, Kothi Bazar, Betul, Madhya Pradesh 460001",460001,, ,460220
36,GANESH GOSHALA,"Padam Nagar, Khandwa Taraf Kumbhi, Madhya Pradesh 450001",450001,, ,460220
37,Gosala,"83JH+373, Harda, Madhya Pradesh 461331",461331,, ,460220
38,Jampani Goshala,"07 Main Road Jampani, Tehsil Shahpur District Betul, Jampani, Madhya Pradesh 460440",460440,,098939 81789,460551
39,Triveni Gau Shala Jhagariya,"WRFG+5PC, Jhadegaon, Madhya Pradesh 460001",460001,, ,460551
40,Swami Parmanand Gaushala Sijaee,"533J+FHF, Sijaee, Madhya Pradesh 471515",471515,, ,471525
41,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471525
42,Brijkishori Gaushala,"Nedhuva road, Nahari, Uttar Pradesh 210129",210129,, ,471525
43,Bundelkhand Gaushala Samiti,"2FM8+VMX, Chhatarpur, Madhya Pradesh 471201",471201, , ,471525
44,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471101
45,Maa Vindhyavasini Gaushala,"VHXP+C7M, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471101
46,Darshan Van Gaushala,"HGXR+3R7, Unnamed Road, Badhauta, Uttar Pradesh 281504",281504, , ,281504
47,Radha Surabhi Goshala,"GFMV+239, Uttar Pradesh 281504",281504,http://www.radhasurabhi.com/,099276 68182,281504
48,Shri Ji Khirak Gaushala,"Shri Ji Khirak Gaushala, Radha Kund, Govardhan, Uttar Pradesh 281504",281504,, ,281504
49,"Sri Harihar Nikunj, Gowardhan Goushala","GF8J+C7G, Radhakund Rural, Uttar Pradesh 281504",281504, , ,281504
50,Vraj Dhenu Foundation Gaushala,"GGGC+582, Basauti, Near Radhakund, Govardhan, 281504",281504,, ,281504
51,"Giriraj Gaushala, Govardhan","FFW7+254, Mathura - Deeg Marg, Deeg Adda, Govardhan, Uttar Pradesh 281502",281502,, ,281504
52,Gopal Goshalla and research centre,"Govardhan Major District Road 70 opposite to Anaj Mandi, Govardhan, Uttar Pradesh 281502",281502,, ,281504
53,ANAND DHAM ANATH EVAM ATITHI GAUSHALA,"GF9P+6G5, Radhakund Rural, Uttar Pradesh 281504",281504,,075039 23180,281504
54,Shri Krishna Gaushala Vihar Van,"Viharvan Rd, Ral, Uttar Pradesh 281501",281501,http://shrikrishangaushalabiharvan.org/, ,281504
55,Shri Krishna Sudama Gaushala,"GF9V+6F, Radha Kund, Uttar Pradesh 281501",281501,, ,281504
56,Surbhi Shyam Gaushala,"near, nagar palika, Govardhan, Uttar Pradesh",radesh,, ,281504
57,Samarpan Goshala (Sanjeev Krishna Thakur Ji) Neemgaon,"Unnamed Road, Neemgaon, Uttar Pradesh 281504",281504,,098106 90285,281504
58,Shri sumangla gaushala.. Neemgaon,"GFG7+X29, Sakitara, Uttar Pradesh 281504",281504,, ,281504
59,Bhaktivedanta Swami Goshala,"HHV8+8JW, Bhaktivedanta Gurukula Marg, Dist, Ajhai Khurd, Chaumuhan, Uttar Pradesh 281406",281406,, ,281504
60,Radha Nandini Gaushala,"Govardhan Road, Nahar, Aring, Agra, Mathura, Uttar Pradesh 281501",281501,https://www.gauseva.net/, ,281504
61,Ekta Gaushala Govardhan (एकता गौशाला गोवर्धन),"FGQ4+68M, Mathura, Uttar Pradesh 281501",281501,, ,281504
62,Basoti Goshala,"GGGC+38, Jikhangaon, Uttar Pradesh 281501",281501, , ,281504
63,Mahesh Gaushala,"FFGC+CR, Mahmadpur, Uttar Pradesh 281502",281502,, ,281504
64,Shree Vallabh Goshala,"FFR5+VHF, Govardhan Parikrama Marg, Thiruvadamathura, Govardhan, Uttar Pradesh 281502",281502,,092583 12545,281504
65,Manohar gaushala,"FC9Q+8V3, Bhagosa, Uttar Pradesh 281502",281502,, ,281504
66,Vashundhara Gir Gaushala,"Badagaon, Madhya Pradesh 472010",472010,, ,471313
67,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471313
68,Bundelkhand Gaushala Samiti,"2FM8+VMX, Chhatarpur, Madhya Pradesh 471201",471201, , ,471313
69,Swami Parmanand Gaushala Sijaee,"533J+FHF, Sijaee, Madhya Pradesh 471515",471515,, ,471515
70,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471515
71,Swami Parmanand Gaushala Sijaee,"533J+FHF, Sijaee, Madhya Pradesh 471515",471515,, ,471516
72,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471516
73,Brijkishori Gaushala,"Nedhuva road, Nahari, Uttar Pradesh 210129",210129,, ,471516
74,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471501
75,Swami Parmanand Gaushala Sijaee,"533J+FHF, Sijaee, Madhya Pradesh 471515",471515,, ,471501
76,Bundelkhand Gaushala Samiti,"2FM8+VMX, Chhatarpur, Madhya Pradesh 471201",471201, , ,471501
77,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471201
78,Bundelkhand Gaushala Samiti,"2FM8+VMX, Chhatarpur, Madhya Pradesh 471201",471201, , ,471201
79,Maa Vindhyavasini Gaushala,"VHXP+C7M, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471201
80,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471408
81,Maa Vindhyavasini Gaushala,"VHXP+C7M, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,471408
82,गौरी की गौशाला,"VHRP+4RR, Choubey Colony, Chhatarpur, Madhya Pradesh 471001",471001,, ,471408
83,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422403
84,Gurukrupa Gaushala,"Besides Datta Mandir, Wadner Rd, near Gurukrupa Lawns, Vihitgaon, Nashik, Deolali, Maharashtra 422101",422101,,093722 27522,422403
85,Shri Guru Ganesh Anand Goshala,"XJ5M+RVC, Khambale, Maharashtra 422213",422213,, ,422403
86,Gokuldham Gau Shala And Panchagavya Saushodhan Kendra,"near Zp School, Nandadgaon, Maharashtra 422402",422402,, ,422403
87,PATEL GIR GAUSHALA,"RHH4+R38, Shevgedang, Maharashtra 422402",422402,, ,422403
88,Swami Shanti Prakash Gaushala,"2R2C+R67, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422403
89,Kapila Gaushala,"2PGV+QM3, Chandshi, Nashik, Maharashtra 422003",422003,,098607 88897,422403
90,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422403
91,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422403
92,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422403
93,NANDANI GOSHALA & JAGGERY FACTORY,"RQ5W+MC, Shenit, Maharashtra 422502",422502,, ,422403
94,Shreenathji Gaushala,"Bhavsangam Society, 03, Kalaskar Nagar, Panchawati, Amrutdham, Nashik, Maharashtra 422003",422003,, ,422403
95,Shreeji Gaushala Nashik,"Dr Nanasaheb Dharmadikari Marg Kamal Nagar, Near Reshimbandha Mangal Karayalay Bhavsangam Row Bungalow Colony, Hirawadi Rd, Panchavati, Nashik, Maharashtra 422003",422003,, ,422403
96,Krushnai goshala Nari Harsh foundation,"3M2M+VMQ Gangapur Dam, Nashik, Gangavhare, Maharashtra 422222",422222,, ,422403
97,Shrirajlaxmi Goshala,"Rajlaxmi Gaushala Sanstha, Tapovan Link Rd, Vaishnavi Park, Nashik, Maharashtra 422013",422013,http://srgfoundations.com/,093592 91816,422403
98,Moropant Pingle Goshala Prakalp,"Gangapur Rd, near Bus Stop, Gangapur, Nashik, Maharashtra 422222",422222,, ,422403
99,A2 Milk Devakinandan Goshala,"224, Gajpushpa Colony, Ekdant Nagar, Nashik, Maharashtra 422010",422010,, ,422403
100,Vrundavan Goushala,"2R28+QPM, Tapovan Link Rd, near Kapila Godavari Sangam, Vaishnavi Park, Nashik, Maharashtra 422003",422003, , ,422403
101,मंगलरूप गोवत्स सेवा ट्रस्ट (गोशाळा),"WPQV+2FM Mangalrup Gaushala, Buddha Vihar, Pathardi Phata, Ramshej, Nashik, Maharashtra 422003",422003,, ,422403
102,Vrundavan Gau Seva Sanstha,"2R28+QPV, Tapovan Link Rd, near Kapila Godavari Sangam, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422403
103,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422113
104,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422113
105,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422113
106,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422113
107,Moropant Pingle Goshala Prakalp,"Gangapur Rd, near Bus Stop, Gangapur, Nashik, Maharashtra 422222",422222,, ,422113
108,sundarabai goshala,"R68H+XMP, Mith-Sagare, Maharashtra 422104",422104,, ,422113
109,Gokuldham Gau Shala And Panchagavya Saushodhan Kendra,"near Zp School, Nandadgaon, Maharashtra 422402",422402,, ,422113
110,Panjrapol Goshala,"HG3J+P4M, MH SH 19, Nayapura, Malegaon, Maharashtra 423203",423203,, ,422113
111,sundarabai goshala,"R68H+XMP, Mith-Sagare, Maharashtra 422104",422104,, ,422606
112,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422606
113,Shree Malhar Goshala,"P8R8+HR, Ranjangaon Deshmukh, Maharashtra 423605",423605,, ,422606
114,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422606
115,Swami Shanti Prakash Gaushala,"2R2C+R67, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422606
116,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422606
117,Shreeji Gaushala Nashik,"Dr Nanasaheb Dharmadikari Marg Kamal Nagar, Near Reshimbandha Mangal Karayalay Bhavsangam Row Bungalow Colony, Hirawadi Rd, Panchavati, Nashik, Maharashtra 422003",422003,, ,422606
118,Shreenathji Gaushala,"Bhavsangam Society, 03, Kalaskar Nagar, Panchawati, Amrutdham, Nashik, Maharashtra 422003",422003,, ,422606
119,Shriram Gaushala,"AwwalgaonRd, Nagamthan, Maharashtra 423701, Maharashtra 423701",423701,,088888 86500,422606
120,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422606
121,Gokuldham Gau Shala And Panchagavya Saushodhan Kendra,"near Zp School, Nandadgaon, Maharashtra 422402",422402,, ,422606
122,Shree Gopal Gaushala,"Angaon, Zila Bhiwandi, Taluka Thane Lamaj, Maharashtra 421302",421302,http://www.shreegopalgaushala.com/,083908 88737,422606
123,A2 Milk Devakinandan Goshala,"224, Gajpushpa Colony, Ekdant Nagar, Nashik, Maharashtra 422010",422010,, ,422606
124,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422102
125,Gurukrupa Gaushala,"Besides Datta Mandir, Wadner Rd, near Gurukrupa Lawns, Vihitgaon, Nashik, Deolali, Maharashtra 422101",422101,,093722 27522,422102
126,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422102
127,Swami Shanti Prakash Gaushala,"2R2C+R67, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422102
128,Shreeji Gaushala Nashik,"Dr Nanasaheb Dharmadikari Marg Kamal Nagar, Near Reshimbandha Mangal Karayalay Bhavsangam Row Bungalow Colony, Hirawadi Rd, Panchavati, Nashik, Maharashtra 422003",422003,, ,422102
129,Shreenathji Gaushala,"Bhavsangam Society, 03, Kalaskar Nagar, Panchawati, Amrutdham, Nashik, Maharashtra 422003",422003,, ,422102
130,Shrirajlaxmi Goshala,"Rajlaxmi Gaushala Sanstha, Tapovan Link Rd, Vaishnavi Park, Nashik, Maharashtra 422013",422013,http://srgfoundations.com/,093592 91816,422102
131,Vrundavan Goushala,"2R28+QPM, Tapovan Link Rd, near Kapila Godavari Sangam, Vaishnavi Park, Nashik, Maharashtra 422003",422003, , ,422102
132,Vrundavan Gau Seva Sanstha,"2R28+QPV, Tapovan Link Rd, near Kapila Godavari Sangam, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422102
133,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422102
134,Shree Mahakali Mata Mandir Ani Gaushala,"2Q6Q+CH9, Chinchban Colony, Nashik, Maharashtra 422003",422003,,098224 99088,422102
135,Sodai Goshala Charitable Trust,"2QV9+F6G, Matori, Jambutake, Nashik, Maharashtra 422003",422003,http://www.sodaigoshala.com/,091300 03018,422102
136,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422102
137,ISKCON GOSHALA Nashik,"2QFH+FQ, Bhagyodaya colony, Nashik, Maharashtra 422003",422003,, ,422102
138,Shruti-Smruti Goshala,"Shruti-Smruti Gir breed developement center/ Goshala Makhamalabad Road, Near Shyam-Leela Bungalow, Panchavati, Nashik, Maharashtra 422003",422003,, ,422102
139,Moropant Pingle Goshala Prakalp,"Gangapur Rd, near Bus Stop, Gangapur, Nashik, Maharashtra 422222",422222,, ,422102
140,मंगलरूप गोवत्स सेवा ट्रस्ट (गोशाळा),"WPQV+2FM Mangalrup Gaushala, Buddha Vihar, Pathardi Phata, Ramshej, Nashik, Maharashtra 422003",422003,, ,422102
141,A2 Milk Devakinandan Goshala,"224, Gajpushpa Colony, Ekdant Nagar, Nashik, Maharashtra 422010",422010,, ,422102
142,NANDANI GOSHALA & JAGGERY FACTORY,"RQ5W+MC, Shenit, Maharashtra 422502",422502,, ,422102
143,sundarabai goshala,"R68H+XMP, Mith-Sagare, Maharashtra 422104",422104,, ,422102
144,Vrindavan Gir Gaushala,"Manjur, Tal, kopergaon, Maharashtra 423604",423604,https://www.earthentouch.in/,091656 50303,422210
145,Swami Shanti Prakash Gaushala,"2R2C+R67, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422210
146,Shreenathji Gaushala,"Bhavsangam Society, 03, Kalaskar Nagar, Panchawati, Amrutdham, Nashik, Maharashtra 422003",422003,, ,422210
147,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422210
148,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422210
149,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422210
150,sundarabai goshala,"R68H+XMP, Mith-Sagare, Maharashtra 422104",422104,, ,422210
151,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422210
152,Moropant Pingle Goshala Prakalp,"Gangapur Rd, near Bus Stop, Gangapur, Nashik, Maharashtra 422222",422222,, ,422210
153,A2 Milk Devakinandan Goshala,"224, Gajpushpa Colony, Ekdant Nagar, Nashik, Maharashtra 422010",422010,, ,422210
154,Gokuldham Gau Shala And Panchagavya Saushodhan Kendra,"near Zp School, Nandadgaon, Maharashtra 422402",422402,, ,422210
155,Mauli Goshala,"RXQC+5R, Bhatwadi, Maharashtra 422103",422103,, ,422103
156,Vrindavan Gir Gaushala,"Manjur, Tal, kopergaon, Maharashtra 423604",423604,https://www.earthentouch.in/,091656 50303,422103
157,Gurukrupa Gaushala,"Besides Datta Mandir, Wadner Rd, near Gurukrupa Lawns, Vihitgaon, Nashik, Deolali, Maharashtra 422101",422101,,093722 27522,422103
158,Gaushala,"WPJ9+VJR, Nashik, Maharashtra 422010",422010,, ,422103
159,sundarabai goshala,"R68H+XMP, Mith-Sagare, Maharashtra 422104",422104,, ,422103
160,Swami Shanti Prakash Gaushala,"2R2C+R67, Vaishnavi Park, Nashik, Maharashtra 422003",422003,, ,422103
161,NANDANI GOSHALA & JAGGERY FACTORY,"RQ5W+MC, Shenit, Maharashtra 422502",422502,, ,422103
162,Shreenathji Gaushala,"Bhavsangam Society, 03, Kalaskar Nagar, Panchawati, Amrutdham, Nashik, Maharashtra 422003",422003,, ,422103
163,Nandini Gaushala -Cow Products in Nashik,"Peth Road, Umrale, Jambute, Nallegaon Taluka intersection, Maharashtra 401203",401203,http://www.nandinigoshala.com/,098221 12142,422103
164,Nandin Go Shala,"shop no 42, nimani group bilding, patil lane, 3, College Rd, Nashik, Maharashtra 422005",422005,,088058 30700,422103
165,मंगलरूप गोवत्स सेवा ट्रस्ट (गोशाळा),"WPQV+2FM Mangalrup Gaushala, Buddha Vihar, Pathardi Phata, Ramshej, Nashik, Maharashtra 422003",422003,, ,422103
166,Godham,"G2V6+MM2, akole, Devthan Sinnar Rd, phata, Gardani, Maharashtra 422601",422601,,097627 26851,422103
167,Moropant Pingle Goshala Prakalp,"Gangapur Rd, near Bus Stop, Gangapur, Nashik, Maharashtra 422222",422222,, ,422103
168,Shree Malhar Goshala,"P8R8+HR, Ranjangaon Deshmukh, Maharashtra 423605",423605,, ,422103
169,A2 Milk Devakinandan Goshala,"224, Gajpushpa Colony, Ekdant Nagar, Nashik, Maharashtra 422010",422010,, ,422103
170,Gokuldham Gau Shala And Panchagavya Saushodhan Kendra,"near Zp School, Nandadgaon, Maharashtra 422402",422402,, ,422103
171,समदा गौशाला samda gaushala,"3RG7+57, Jhapari, Madhya Pradesh 486669",486669,, ,486666
172,Dev gaushala,"FX54+GCF, Piprohar, Madhya Pradesh 486661",486661,, ,486666
173,Ram Krishna gaushala,"C5MC+5P2, Bahri, Madhya Pradesh 486661",486661,, ,486666
174,Ma Dhanauja Gaushala Ghoghara,"25WW+F6J, Sarai Jhurhi Rd, Ghoghara, Sarai, Madhya Pradesh 486886",486886, , ,486666
175,Shree ram gaushala,"7JJG+643, Piparkhad, Madhya Pradesh 486892",486892,, ,486892
176,Gaushala,"WH3M+P35, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,488441
177,Maa Vindhyavasini Gaushala,"VHXP+C7M, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",471001,, ,488441
178,Nandini Goshala,"HF5C+7JF, Unnamed Road, Tikri, Madhya Pradesh 471405",471405,,096199 59592,488441
179,Dadda ki Gaushala,"Bineka, Bijawar, Madhya Pradesh 471405",471405,, ,488441
180,parsahar gaushala,"3FWC+4JH, Parasahar, Uttar Pradesh 210129",210129,, ,488222
181,Brijkishori Gaushala,"Nedhuva road, Nahari, Uttar Pradesh 210129",210129,, ,488222
182,Vrajraj Gaushala,"W49X+9GM, Bye Pass Road, Rithi, Jhari Kheda, Madhya Pradesh 483990",483990,, ,488448
183,Kemtalai gausala,"XCP5+RVJ, Pathra, Madhya Pradesh 485773",485773, , ,488448
184,Gaushala Karhi,"PR65+QC, Kawara, Madhya Pradesh 486341",486341,, ,486333
185,Sri Radhe Shyam Gaushala,"MJP7+CXV, Tikura, Madhya Pradesh 486338",486338,, ,486333
186,Gaushala gram panchyat madna,"PMX7+X8, Jhunsi, Madhya Pradesh 486115",486115,, ,486333
187,गोकुलधाम गौशाला,"HQ9Q+P32 सेंट्रल बैंक के सामने, रोड, Galla mandi, Bhind, Madhya Pradesh 477001",477001,, ,477001
188,Gaushala Bharoli khurd,"CQFQ+5G, Norasai, Madhya Pradesh 477332",477332,, ,477001
189,नंद बाबा गौ सेवा गौशाला (Nand baba gau seva gaushala),"Paryaya, Madhya Pradesh 477555",477555,https://nbgss.org/, ,477001
190,Gopal ranjeet gaushala kanavar,"HX89+47G Padari, Rd, Peeladanda, Kanavar, Shihuda, Madhya Pradesh 477331",477331,, ,477332
191,Gaushala Bharoli khurd,"CQFQ+5G, Norasai, Madhya Pradesh 477332",477332,, ,477332
192,नंद बाबा गौ सेवा गौशाला (Nand baba gau seva gaushala),"Paryaya, Madhya Pradesh 477555",477555,https://nbgss.org/, ,477332
193,Gaushala Bharoli khurd,"CQFQ+5G, Norasai, Madhya Pradesh 477332",477332,, ,477227
194,नंद बाबा गौ सेवा गौशाला (Nand baba gau seva gaushala),"Paryaya, Madhya Pradesh 477555",477555,https://nbgss.org/, ,477111
195,Rajaram Parashar's goshala,"JHFJ+9JW, Suchchapura, Madhya Pradesh 477660",477660,, ,477111
196,Gopal ranjeet gaushala kanavar,"HX89+47G Padari, Rd, Peeladanda, Kanavar, Shihuda, Madhya Pradesh 477331",477331,, ,477566
