,Name,address,pincode,website,phone number,scrap
0,Parashurama Kunda Gaushala,"V9G5+CRP, Wakro, Arunachal Pradesh 792102",792102,, ,792101
1,Shree shanidham gaushala,"9VRC+R8G, Rd, Shani Shingnapur, Maharashtra 414607",414607,, ,414602
2,Sri Swami Samartha Gaushala,"Sri Dnyaneshwari, Opp Dnyaneshwar College, near Sanskritik Pratishtan, Newasa, Maharashtra 414603",414603,, ,414602
3,Sri Ranga Gaushala,"H.O: No.336, Sinthagoundenpalayam post Vembathi Village, Sakthinagar via, Taluk, Anthiyur, Tamil Nadu 638315",638315,,094429 31794,638314
4,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,638314
5,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638314
6,Gaushala Office,"8PWG+6CJ, Sathy Rd, Thirunagar Colony, Erode, Tamil Nadu 638001",638001,,098430 35554,638052
7,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638052
8,Sri Ranga Gaushala,"H.O: No.336, Sinthagoundenpalayam post Vembathi Village, Sakthinagar via, Taluk, Anthiyur, Tamil Nadu 638315",638315,,094429 31794,638315
9,Goshala கோ சாலை,"5J62+HHM, Ottapparai, Tamil Nadu 638051",638051,, ,638751
10,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638751
11,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,638751
12,Erode Goshalai ( Save Cow ! Save Nation ),"Kangayam - Kodumudi Rd, Dt, Pillapalayam, Tamil Nadu 638105",638105,http://erodegoshalai.wordpress.com/,081481 35081,638751
13,Avinangudi - Gaushala,"Sambandampalayam, Kangeyam, Tamil Nadu 638111",638111, , ,638751
14,Goshala,"6QXQ+MHC, Erode - Karur Rd, Punnam Chatram, Tamil Nadu 638104",638104,,093644 61899,638115
15,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638115
16,Gaushala Office,"8PWG+6CJ, Sathy Rd, Thirunagar Colony, Erode, Tamil Nadu 638001",638001,,098430 35554,638115
17,Erode Goshalai ( Save Cow ! Save Nation ),"Kangayam - Kodumudi Rd, Dt, Pillapalayam, Tamil Nadu 638105",638105,http://erodegoshalai.wordpress.com/,081481 35081,638115
18,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,638115
19,Goshala கோ சாலை,"5J62+HHM, Ottapparai, Tamil Nadu 638051",638051,, ,638051
20,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638051
21,Erode Goshalai ( Save Cow ! Save Nation ),"Kangayam - Kodumudi Rd, Dt, Pillapalayam, Tamil Nadu 638105",638105,http://erodegoshalai.wordpress.com/,081481 35081,638051
22,Khodees Gaushala,"49, Kodumudi Road, Tiruppur, Mettukadai, Tamil Nadu 638151",638151,,096980 57805,638151
23,Erode Goshalai ( Save Cow ! Save Nation ),"Kangayam - Kodumudi Rd, Dt, Pillapalayam, Tamil Nadu 638105",638105,http://erodegoshalai.wordpress.com/,081481 35081,638151
24,GOKUL Farms & Goshala,"2QMJ+6P, Pillapalayam, Tamil Nadu 638151",638151, , ,638151
25,Goshala,"6QXQ+MHC, Erode - Karur Rd, Punnam Chatram, Tamil Nadu 638104",638104,,093644 61899,638151
26,Erode Goshalai ( Save Cow ! Save Nation ),"Kangayam - Kodumudi Rd, Dt, Pillapalayam, Tamil Nadu 638105",638105,http://erodegoshalai.wordpress.com/,081481 35081,638109
27,Khodees Gaushala,"49, Kodumudi Road, Tiruppur, Mettukadai, Tamil Nadu 638151",638151,,096980 57805,638109
28,Goshala,"6QXQ+MHC, Erode - Karur Rd, Punnam Chatram, Tamil Nadu 638104",638104,,093644 61899,638109
29,GOKUL Farms & Goshala,"2QMJ+6P, Pillapalayam, Tamil Nadu 638151",638151, , ,638109
30,Gau Seva Sangh,"7Q5R+JQC, Erode, Tamil Nadu 638104",638104,, ,638109
31,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,638109
32,Sri krishna gaushala,"Bus Stop, Gau Shaala, Shrimadhopur, Rajasthan 332715",332715,, ,332411
33,Shri Shyam Baba Gaushala,"9CC9+5M8, SH 113, Khatoo, Rajasthan 332602",332602,, ,332411
34,Shree shyam mandir goshala,"9C82+7CJ, Khatoo, Rajasthan 332602",332602,, ,332411
35,Mehroli Goshala,"Arniya, Rajasthan 332603",332603,, ,332411
36,Khatushyamji Mandir Gaushala,"9CFH+3H5, Khatoo, Rajasthan 332602",332602,, ,332411
37,Smart Gausala Khatushyam Ji Foundation,"SH 113, Khatoo, Rajasthan 332404",332404,, ,332411
38,Mana Baba Goshala Lakhani,"9GH8+WVC, near Mana Baba temple, Lakhani, Rajasthan 332404",332404,, ,332411
39,Shri Gopinath Gaushala,"J49G+2VP, Salasar - Nani - SIkar Rd, Imam Ganj, Harijan Basti, Sikar, Rajasthan 332001",332001,, ,332411
40,"Shyam Cowshed, Gokulpura","Sikar, Rajasthan 332001",332001,, ,332411
41,Shri Balaji Gaushala,"GW8V+66F, Pili ka johra , Khatkar, Rajasthan 332701",332701,, ,332411
42,श्री श्याम गौशाला समिति,"CJMW+WWW, Shrimadhopur, Bagariyavas, Rajasthan 332715",332715, , ,332411
43,Goloka Dham goushala,"Palar palli, Street Near Bus Stop, Kurathiyarai, Tamil Nadu 629851",629851,,083329 47241,629851
44,Sri krishna Gaushala,"18\24, Thai illam, ananthanadarkudy post, karavilai, Nagercoil, Tamil Nadu 629201",629201,,096007 87660,629851
45,Sri krishna Gaushala,"18\24, Thai illam, ananthanadarkudy post, karavilai, Nagercoil, Tamil Nadu 629201",629201,,096007 87660,629501
46,P R Goshala,"PF4J+6J9, Goshala chowk, near BED collage, Balangir, Odisha 767001",767001,, ,767020
47,Chobey Ji Goshala Dhuna Mara,"PF2M+CRX, Rugudipada, Balangir, Odisha 767001",767001,, ,767020
48,P R Goshala,"PF4J+6J9, Goshala chowk, near BED collage, Balangir, Odisha 767001",767001,, ,767002
49,Chobey Ji Goshala Dhuna Mara,"PF2M+CRX, Rugudipada, Balangir, Odisha 767001",767001,, ,767002
50,Goshala chhaka,"Tulasi Chaura Rd, Teachers Colony, Baripada, Odisha 757001",757001,, ,757029
51,Goshala soro,"7MPQ+WCG Gosala market, Soro, Odisha 756045",756045,, ,757029
52,Goshala chhaka,"Tulasi Chaura Rd, Teachers Colony, Baripada, Odisha 757001",757001,, ,757105
53,Goshala chhaka,"Tulasi Chaura Rd, Teachers Colony, Baripada, Odisha 757001",757001,, ,757030
54,Digar Astia Branch Post Office (ଦିଗାର ଅସ୍ତିଆ ଶାଖା ଡାକ ଘର),"2JFW+8MG, Kuliana, Chandabilla, Odisha 757030",757030,http://www.indiapost.gov.in/,1800 11 2011,757030
55,Rairangpur Gaushala,"752R+P25, Gausala Road, Anladuba, Rairangpur, Asanbani, Odisha 757043",757043, , ,757030
56,Goshala chhaka,"Tulasi Chaura Rd, Teachers Colony, Baripada, Odisha 757001",757001,, ,757107
57,Laxmiposi chaka,"WQQP+4FV, Baripada, Odisha 757107",757107,, ,757107
58,Shree Gopal Gaushala Guruharsahai,"near Railway Line, Guru Har Sahai, Punjab 152022",152022,, ,152023
59,Gaushala,"J724+935, D A V College Rd, Jalalabad, Punjab 152023",152023,,098159 51049,152023
60,Shri Gopal ji Gaushala,"5W7W+P9R, Harike, Punjab 143412",143412,,073552 70008,152023
61,Gaushala,"J724+935, D A V College Rd, Jalalabad, Punjab 152023",152023,,098159 51049,152033
62,S. D. Sabha goshala,"XJ74+QMQ Amritsari Gate, In side, Dhobi Mohalla, Firozpur, Punjab 152002",152002,, ,152033
63,Dairy Farm,"F5HV+GXQ, Chak Chhapriwala, Punjab 152123",152123,, ,152033
64,Gopal Gaushala,"Gandhi Rd, Hardev Nagar, Moga, Punjab 142001",142001,,0163 623 6708,152033
65,Goshala,"Jalalabad, Punjab 152024",152024, , ,152033
66,Handicap gaushala,"R5J6+RJ2, Suraj Nagar, Moga, Punjab 142001",142001, , ,152033
67,Shri Shiv Shankar Gaushala,"2XX2+H4X, Kallar Khera, Punjab 152132",152132,,097793 72970,152132
68,Sh. Krishna Gaushala,"XWQ4+7RG, Punjab 152132",152132,, ,152132
69,Shri krishan gaushala,"23FJ+JWJ, Waryam Khera, Punjab 152116",152116,, ,152132
70,TEAM YUVA CLUB GUMJAL GAUSHALA,"XWW7+M5G, Maujgarh, Punjab 152132",152132,, ,152132
71,Shri Mongiri Goshala,"Jandwala Hanwanta, Punjab 152132",152132,, ,152132
72,Gaushala,"4336+22W, Daulatpura, Punjab 152128",152128,, ,152132
73,Dhinga wali gaushala,"23C5+3XJ, Dhingawali, Punjab 152132",152132,, ,152132
74,Gaushala,"437M+885, Sappanwali, Punjab 152128",152128,, ,152132
75,सवामी श्री मौन गिरी गौशाला,"2XVV+992, Jandwala Hanwanta, Punjab 152132",152132,, ,152132
76,Gaushala Chamar Khra(गौशाला चमारखेड़ा ),"Chamar Khera, 33 Ksd, Rajasthan 335062",335062,, ,152132
77,"Shree Gaushala Managing Comittee, Abohar","46R2+7JF, Lajpat Nagar, Abohar, Punjab 152116",152116,,0163 422 0162,152132
78,Shri Kishanlal shastri gaushala,"Tatarpur, Rajasthan 301404",301404,, ,301407
79,Tatarpur Gaushala,"QG88+VJ5, Tatarpur, Rajasthan 301404",301404,, ,301407
80,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301407
81,Gaushala Harsora,"QFF2+GCX, Harsora, Rajasthan 301412",301412,, ,301407
82,प• किशनलाल शास्त्री धर्मार्थ गोशाला ततारपुर,"QG88+VW3, RJ SH 14, Tatarpur, Rajasthan 301404",301404,, ,301407
83,Baba Khetanath Gaushala,"Q956+576, Goonta, Rajasthan 301402",301402,,096655 74558,301407
84,Gokul goshala Road alwar,"JJ4P+VM9, Katori wala tibara nangla, Raisees",aisees,, ,301407
85,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301407
86,Shri Shyolalpuri Gaushala,"4FQ3+FFV, Nangli Balahir, Nagli Balai, Rajasthan 301708",301708,,063770 01959,301704
87,Shri Gopal Gaushala Bihali,"37GW+9C6, Bihali, Haryana 123021",123021,, ,301704
88,Baba Shiv Swaroop Gaushala Naghori,"299Q+FJQ, Naghori, Rajasthan 301705",301705,, ,301704
89,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301704
90,Shri Krishna Gaushala,"88C6+5CH, Kanina, Haryana 123027",123027,, ,301704
91,Shree Krishan Goshala,"4Q8H+586, Khushkhera, Rajasthan 301707",301707,, ,301704
92,Yaduvanshi Cow Farm,"37CV+VPV, Gaushala Road, Bihali, Haryana 123021",123021,, ,301704
93,Mahrishi Dayanand Goshala,"5HVX+WX6, Narnaul Rd, Saini Mohalla, Rewari, Kanmajra, Haryana 123401",123401,, ,301704
94,Yadav krishi farm,"298P+MXJ, Baba Shiv Swaroop gaushala ke pas, Rajasthan 301705",301705,, ,301704
95,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301704
96,Gokul goshala Road alwar,"JJ4P+VM9, Katori wala tibara nangla, Raisees",aisees,, ,301704
97,Gau kranti gaushala,"5JJJ+JP, Vijay Nagar, Piwara, Haryana 123401",123401,, ,301704
98,Baba Khetanath Gaushala,"Q956+576, Goonta, Rajasthan 301402",301402,,096655 74558,301704
99,श्री गोपाल गौशाला,"Gaushala Rd, Kailash Nagar, Narnaul, Haryana 123001",123001, , ,301704
100,Gaushala ZAINABAD,"79G7+57F, Zainabad, Road, Nimoth, Haryana 123411",123411, , ,301704
101,Shiv Mohan Gaushala Jatusana,"8GGG+3M4, Jatusana, Parkhotampur, Haryana 123401",123401,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+301704#",094168 86505,301704
102,Baba Shiv Swaroop Gaushala Naghori,"299Q+FJQ, Naghori, Rajasthan 301705",301705,, ,301706
103,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301706
104,Yadav krishi farm,"298P+MXJ, Baba Shiv Swaroop gaushala ke pas, Rajasthan 301705",301705,, ,301706
105,Shree Krishan Goshala,"4Q8H+586, Khushkhera, Rajasthan 301707",301707,, ,301706
106,Gokul goshala Road alwar,"JJ4P+VM9, Katori wala tibara nangla, Raisees",aisees,, ,301706
107,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301706
108,Shiv Yog Gaushala,"MRPF+XH7, Garhi, Rajasthan 301025",301025,, ,301706
109,Baba Khetanath Gaushala,"Q956+576, Goonta, Rajasthan 301402",301402,,096655 74558,301706
110,Shiv Mohan Gaushala Jatusana,"8GGG+3M4, Jatusana, Parkhotampur, Haryana 123401",123401,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+301706#",094168 86505,301706
111,Verma general store,"Ghor mohalla, gaushala road, Ghor mohalla, Rajasthan 301705",301705,https://instagram.com/sahilprajapat496?igshid=NGExMmI2YTkyZg==, ,301706
112,Shri Jublee Pinjrapol Gaushala,"M95P+4X4, Dhindhal road, Sadulpur, Rajgarh, Rajasthan 331023",331023,, ,301706
113,Shri Shyolalpuri Gaushala,"4FQ3+FFV, Nangli Balahir, Nagli Balai, Rajasthan 301708",301708,,063770 01959,301708
114,Baba Shiv Swaroop Gaushala Naghori,"299Q+FJQ, Naghori, Rajasthan 301705",301705,, ,301705
115,Shri Shyolalpuri Gaushala,"4FQ3+FFV, Nangli Balahir, Nagli Balai, Rajasthan 301708",301708,,063770 01959,301705
116,Baba Shri Khetanath Gaushala Mundanwara Khurd,"Mundanwara Khurd, Teh, Mundawar, Rajasthan 301427",301427,https://ncrsoftwareservice.com/baba-shri-khetanath-gaushala/,099901 86306,301705
117,Yadav krishi farm,"298P+MXJ, Baba Shiv Swaroop gaushala ke pas, Rajasthan 301705",301705,, ,301705
118,Verma general store,"Ghor mohalla, gaushala road, Ghor mohalla, Rajasthan 301705",301705,https://instagram.com/sahilprajapat496?igshid=NGExMmI2YTkyZg==, ,301705
119,Shree Krishan Goshala,"4Q8H+586, Khushkhera, Rajasthan 301707",301707,, ,301705
120,Yaduvanshi Cow Farm,"37CV+VPV, Gaushala Road, Bihali, Haryana 123021",123021,, ,301705
121,Hare Krishna Goshala,"Near, Hare Krishna Rd, Indra Colony, Alwar, Rajasthan 301001",301001,,098281 21335,301705
122,Gokul goshala Road alwar,"JJ4P+VM9, Katori wala tibara nangla, Raisees",aisees,, ,301705
123,Shiv Mohan Gaushala Jatusana,"8GGG+3M4, Jatusana, Parkhotampur, Haryana 123401",123401,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+301705#",094168 86505,301705
124,Baba Khetanath Gaushala,"Q956+576, Goonta, Rajasthan 301402",301402,,096655 74558,301705
125,Shri Ram Krishan Gaushala,"7539+486, Bazidpura, Punjab 152122",152122,,098881 43239,152122
126,Rama ram gaushala,"64JJ+MH5, Nihalkhera, Punjab 152122",152122,, ,152122
127,"Shree Gaushala Managing Comittee, Abohar","46R2+7JF, Lajpat Nagar, Abohar, Punjab 152116",152116,,0163 422 0162,152122
128,S. D. Sabha goshala,"XJ74+QMQ Amritsari Gate, In side, Dhobi Mohalla, Firozpur, Punjab 152002",152002,, ,152004
129,Government Gaushala Golewala,"QMMM+4W7, Golewala, Punjab 151203",151203, , ,152004
