,Name,address,pincode,website,phone number,scrap
64,Gaushala,"8434+658, Nandri, Jodhpur, Rajasthan 342015",342015,, ,342901
65,Hari Krishna gaushala,"52X5+5X4, Unnamed Road, Phase 1st, Sangriya, Jodhpur, Rajasthan 342013",342013,, ,342901
66,Gaushala,"727P+M44, Polo Ground Rd, Air Force Area, Jodhpur, Rajasthan 342011",342011,, ,342901
67,"Shri Mahadev Gaushala, Roon","RRRG+RJ, Roon, Rajasthan 341514",341514,, ,342901
68,Goushala Maidan,"opp. Ajit Colony, Ratanada, Jodhpur, Rajasthan 342001",342001,, ,342901
69,Gopal Goshala Taranagar,"M28M+Q27, Ward Number 23, Taranagar, Rajasthan 331304",331304,, ,331304
70,Shree Shyam Gaushala,"R4P5+R5H, Bain, Rajasthan 331304",331304,, ,331304
71,Pinjarapol goshala,"8X87+H53, Sardarshahar, Churu, Rajasthan 331001",331001,, ,331304
72,Shri Krishna Goshala,"RXGP+CV9, RJ SH 36, Rajasthan 331302",331302,, ,331304
73,Ma Jalpa Bhawani Gaushala,"M28M+5W5, Taranagar, Rajasthan 331304",331304, , ,331304
74,Shri Jublee Pinjrapol Gaushala,"M95P+4X4, Dhindhal road, Sadulpur, Rajgarh, Rajasthan 331023",331023,, ,331304
75,Nandini Gaushala,"Rajgarh Bhadra, Road, Bhanai, Rajasthan 335501",335501,https://www.facebook.com/nandinigaushalabhanai/?modal=admin_todo_tour, ,331304
76,Shree Krishna Gaushala,"Railway Station, Road, Anupshahar, Rajasthan 335501",335501,,085039 66031,331304
77,Pinjrapol Goshala Ratangarh,"3JJM+X4V, Ratangarh Rd, Ratangarh, Rajasthan 331022",331022,, ,331022
78,Gaushala,"Simasiya Road, Rajaldesar, Rajasthan 331802",331802,, ,331022
79,"Shri Rajaldesar Gaushala , Rajaldesar","2FM7+WWP, NH 11, Rajaldesar, Rajasthan 331802",331802,, ,331022
80,Ramgarh Gaushala,"5X88+QPX, NH 52, Bhargawal Colony, Ramgarh Shekhawati, Rajasthan 331024",331024,, ,331022
81,Shri Balaji Goushala Sansthan Salasar,"Sujangarh - Salasar Rd, Salasar, Rajasthan 331506",331506,,01568 252 794,331022
82,Gaushala Parihara,"WHJG+H64, Parihara, Rajasthan 331505",331505,http://www.digitalparihara.blogspot.com/,098299 34703,331022
83,SHRI GOPAL KRISHAN GAUSHALA SANSTHAN TIDIYASAR CHURU,"3PCM+RHH, Tidiasar, Rajasthan 331022",331022,, ,331022
84,Shree Shyam Gaushala,"5J2J+4HC, Ladhasar, Rajasthan 331022",331022,, ,331022
85,Sri Ram Shankar Gaushala,"RF64+GG, Beer Chhapar Rural, Rajasthan 331502",331502,, ,331022
86,"Goshala ,Ramgarh shekhawati","5X75+63, Ramgarh Shekhawati, Rajasthan 331024",331024,, ,331022
87,Shri Veer Hanuman Gaushala,"3JC9+HQH, Ratangarh, Rajasthan 331022",331022,, ,331022
88,"Shri Krishna Gaushala , Daudsar","5PR2+V42, Daudsar, Rajasthan 331031",331031,, ,331022
89,Shree Govindam Goshala Samiti Fatehpur,"2WJM+5M7, road, near aasas, Fatehpur, Rajasthan 332302",332302,, ,331022
90,SHREE GOVIND GAUSHALA DHANDHAN,"3RQR+F9C, Dhandhan, Rajasthan 332302",332302,, ,331022
91,Shri Jublee Pinjrapol Gaushala,"M95P+4X4, Dhindhal road, Sadulpur, Rajgarh, Rajasthan 331023",331023,, ,331022
92,गौशाला,"5QP5+R4G, Sehla, Rajasthan 331031",331031,, ,331022
93,Shri Veer Hanuman Gaushala Ratangarh,"3J6F+GRP, Ratangarh, Rajasthan 331022",331022,, ,331022
94,Vishwamata Deshi Gaichi Goshala,"Gat no 2405, Pargaanw Memane Kadam Sadan , Tal Purandar, Maharashtra 412104",412104,, ,412104
95,Shri radhekrishan lilawati gaushala trust,"407 shingapur saswad purandar, near pajhar talwa, Maharashtra 412104",412104,, ,412104
96,Gaupriya Goshala,"Gat No 641 Bhokarmal, Garade, Maharashtra 412301",412301,http://gaupriyafoundation.org/, ,412104
97,KENDRAI GOSHALA,"near Ram Mandir, Sudarshan Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",411033,,099609 09009,412104
98,Bhaktivedanta Goshala,"At foothill of Wagh Dongar, Road, next to Pandurang Marbles, Saswad, hiware, Maharashtra 412301",412301,https://iskconsaswad.com/, ,412104
99,Shri Shiv Samarth Goshala (Foundation),"Nhavi Sandas, Maharashtra 412207",412207,, ,412104
100,PADMANABH GIR GAUSHALA,"Back Side of Sudama Vajan Kata, Shel Pimpalgaon, Maharashtra 410501",410501,,076205 54961,410505
101,KENDRAI GOSHALA,"near Ram Mandir, Sudarshan Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",411033,,099609 09009,410505
102,Sant Tukaram Maharaj Goshala,"MMH6+RM4, Pune, Maharashtra 410506",410506,, ,410505
103,TRIMURTI KAMDHENU PALAN SANSTHA(GOSHALA),"VG8P+3H2, Unnamed Road, Pune, Maharashtra 410405",410405,, ,410505
104,Shri Shiv Samarth Goshala (Foundation),"Nhavi Sandas, Maharashtra 412207",412207,, ,412209
105,Shree Anand Guru Kamal Gautirth(Gaushala)श्री आनंद गुरु कमल गौतीर्थ,"M8V7+QJ, Uralgaon, Maharashtra 412208",412208,, ,412209
106,BSDT's Kamadhenu Goshala,"Vishwashanti Dham, Bharatiya Sanskriti Darshan Trust, Kesnand Rd, Wagholi, Pune, Maharashtra 412207",412207,, ,412209
107,PADMANABH GIR GAUSHALA,"Back Side of Sudama Vajan Kata, Shel Pimpalgaon, Maharashtra 410501",410501,,076205 54961,412209
108,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,412209
109,Panjarpol,"R9HP+6QQ, Shirur, Maharashtra 412210",412210,, ,412209
110,Vrundavan Gir Cows Farm,"Mahadeo Wadi, Maharashtra 412403",412403,,089759 69797,412209
111,Gaushala / Cow Shelter,"HWC6+JQ4, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",411014,, ,412209
112,Shrimad Vasudev Goshala,"Gate no-2, Katraj Dairy, Satara Road, Opp.Rajiv Gandhi Udyan, Katraj, Pune, Maharashtra 411046",411046,https://shrimadvasudevgosh.wixsite.com/goshala,095030 42204,412209
113,Bhaktivedanta Goshala,"At foothill of Wagh Dongar, Road, next to Pandurang Marbles, Saswad, hiware, Maharashtra 412301",412301,https://iskconsaswad.com/, ,412301
114,Shri radhekrishan lilawati gaushala trust,"407 shingapur saswad purandar, near pajhar talwa, Maharashtra 412104",412104,, ,412301
115,Vishwamata Deshi Gaichi Goshala,"Gat no 2405, Pargaanw Memane Kadam Sadan , Tal Purandar, Maharashtra 412104",412104,, ,412301
116,Gaupriya Goshala,"Gat No 641 Bhokarmal, Garade, Maharashtra 412301",412301,http://gaupriyafoundation.org/, ,412301
117,Gopika Goshala,"Gat No 641 Bhokarmal, Garade, Maharashtra 412301",412301,, ,412301
118,Audumbar Goshala,"FXFH+398, Indira Vasahat, Sai Nagar, Phursungi, Maharashtra 412308",412308,https://audumbar-goshala.business.site/?utm_source=gmb&utm_medium=referral, ,412301
119,Jayati Jainam Sadhana Tirth & Dr. Manjushree Ji Gaushala,"Bhivri, Maharashtra 412301",412301,, ,412301
120,Krishna Balram Goshala,"CVRJ+GFX, Tilekar Nagar, Kondhwa Budruk, Pune, Maharashtra 411048",411048,, ,412301
121,Punya dham ashram goshala,"FW52+G79, Palace Orchard, Mohammed Wadi, Pune, Maharashtra 411060",411060, , ,412301
122,Bhaktivedanta Goshala,"7XM2+RR, Chivhewadi, Maharashtra 412205",412205,, ,412301
123,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,412301
124,Shrimad Vasudev Goshala,"Gate no-2, Katraj Dairy, Satara Road, Opp.Rajiv Gandhi Udyan, Katraj, Pune, Maharashtra 411046",411046,https://shrimadvasudevgosh.wixsite.com/goshala,095030 42204,412301
125,BSDT's Kamadhenu Goshala,"Vishwashanti Dham, Bharatiya Sanskriti Darshan Trust, Kesnand Rd, Wagholi, Pune, Maharashtra 412207",412207,, ,412301
126,Abhiram Gaushala Trust,"Ghar No 602, near Railway Gate, Sai Vihar, Kalepadal, Shiv Nagar, Hadapsar, Pune, Maharashtra 411028",411028,, ,412301
127,Shri Swami Samarth Goshala,"Unnamed Road, Shri Swami Samarth Nagar, Shiv Nagar, Hadapsar, Autadwadi Handewadi, Pune, Maharashtra 411028",411028,, ,412301
128,Panjarpol,"R9HP+6QQ, Shirur, Maharashtra 412210",412210,, ,412210
129,Shree Anand Guru Kamal Gautirth(Gaushala)श्री आनंद गुरु कमल गौतीर्थ,"M8V7+QJ, Uralgaon, Maharashtra 412208",412208,, ,412210
130,PADMANABH GIR GAUSHALA,"Back Side of Sudama Vajan Kata, Shel Pimpalgaon, Maharashtra 410501",410501,,076205 54961,412210
131,Shiv-Ganga Gaushala,"Gat No. 435/1/1, At Post- Kusgaon, Tal- Bhor, Dist, Pune, Maharashtra 411205",411205,, ,412210
132,BSDT's Kamadhenu Goshala,"Vishwashanti Dham, Bharatiya Sanskriti Darshan Trust, Kesnand Rd, Wagholi, Pune, Maharashtra 412207",412207,, ,412210
133,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,412210
134,Vrundavan Gir Cows Farm,"Mahadeo Wadi, Maharashtra 412403",412403,,089759 69797,412210
135,Dayoday Goshala,"At Post Malad, Kusum Bagh, Baramati, Maharashtra 413102",413102,http://kjwf.org/OurTrust, ,413116
136,Dayoday Goshala,"At Post Malad, Kusum Bagh, Baramati, Maharashtra 413102",413102,http://kjwf.org/OurTrust, ,412204
137,Shri Shiv Samarth Goshala (Foundation),"Nhavi Sandas, Maharashtra 412207",412207,, ,412204
138,Mohan Shakti Gaushala,"Gat No 228, Patil Shelke vasti Kedgaon Taluka Daud Dist, Maharashtra 412203",412203,, ,412204
139,Soham Desi Goshala,"G784+XF Bhosalewadi Yawat Daund, Maharashtra 412214",412214,, ,412204
140,Shiv-Ganga Gaushala,"Gat No. 435/1/1, At Post- Kusgaon, Tal- Bhor, Dist, Pune, Maharashtra 411205",411205,, ,412204
141,PADMANABH GIR GAUSHALA,"Back Side of Sudama Vajan Kata, Shel Pimpalgaon, Maharashtra 410501",410501,,076205 54961,412204
142,Maa Narmada Gaushala,"Gokul Nagar, Gopalwadi, Maharashtra 413801",413801,, ,412204
143,Bormalnath goshala,"Boripardhi, Kedagaon, Maharashtra 412203",412203,, ,412204
144,Gandhi Goshala Baramati,"6GWX+XH, Undavadi Kade Pathar, Maharashtra 413133",413133, , ,412204
145,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,412204
146,Vrundavan Gir Cows Farm,"Mahadeo Wadi, Maharashtra 412403",412403,,089759 69797,412204
147,The Gopal Gaushala,"behind Dhamale Dairy, Pune, Maharashtra 410506",410506,, ,412204
148,Narayan Bet Gotha and Goshala,"99V6+7Q, Deulgaon Gada, Narayan Maharaj Kedagaon Bet, Maharashtra 412203",412203,, ,412204
149,Sant Tukaram Maharaj Goshala,"MMH6+RM4, Pune, Maharashtra 410506",410506,, ,410506
150,Maniparshwa Goushala,"PMXV+PCR, Varale, Talegaon Dabhade, Maharashtra 410507",410507,,088880 69333,410506
151,Sant Tukaram Goshala,"Somatane, Dhamane, Maharashtra 410506",410506,http://www.jsrmgs.com/,096376 21185,410506
152,KENDRAI GOSHALA,"near Ram Mandir, Sudarshan Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",411033,,099609 09009,410506
153,Balkrushnavan Deshi Gaushala,"At post Adhale Bk Adhhale Budruk , Tal - Maval , Dist, Maharashtra 410406",410406,https://youtu.be/wNViSHBDclE, ,410506
154,The Gopal Gaushala,"behind Dhamale Dairy, Pune, Maharashtra 410506",410506,, ,410506
155,Sripad Gaushaala,"nr. Wakad Chowk Road, Bhujbal Vasti, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,410506
156,Shrikrishna Goshala,"Sakhare Vasti Rd, Hinjawadi Village, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,410506
157,Chaitanya Goshala,"Jyotiba Nagar, Talwade, Vitthal Nagar, Pimpri-Chinchwad, Maharashtra 411062",411062,,084838 48134,410506
158,"Kalika Gaushala, कालिका गोशाळा","JJPX+82, Kusgaon P.m., Maharashtra 410506",410506,, ,410506
159,Maharana pratap Goshala,"krantiveer chapekar vidyalay premises, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",411033,, ,410506
160,Jai Jinendra Goshala,"MJ56+XJ, Shivane, Maharashtra 410406",410406,, ,410506
161,Govind Goshala,"Kranti Nagar, Pimple Gurav, Pune, Pimpri-Chinchwad, Maharashtra 411061",411061,, ,410506
162,Shree Krishna Goshala bebedhol,"MJQV+343, Pune, Maharashtra 410506",410506,, ,410506
163,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,410506
164,Shree Radha Krishna Goshala,"MHJV+7GM, Unnamed Road, Shivane, Maharashtra 410406",410406,, ,410506
165,Chandrabhaga Gaushala,"MRM7+F26, Vrudhashram Rd, Ramdas Nagar, Chikhali, Pimpri-Chinchwad, Vitthal Nagar, Maharashtra 412114",412114,, ,410506
166,Jain Gaushala bhoomi,"Gut 41 Adhale, gaon, pune",", pune",, ,410506
167,Surbhi Sevashram Gaushala,"B.3, Onkar Colony, Yashoda Colony, Thergaon, Pimpri-Chinchwad, Maharashtra 411033",411033,,093256 91001,410506
168,श्री गोशाळा Shree Goshala,"Datta Mandir Rd, near Kaka Halwai, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,410506
169,Shri Shiv Samarth Goshala (Foundation),"Nhavi Sandas, Maharashtra 412207",412207,, ,412208
170,Shree Anand Guru Kamal Gautirth(Gaushala)श्री आनंद गुरु कमल गौतीर्थ,"M8V7+QJ, Uralgaon, Maharashtra 412208",412208,, ,412208
171,PADMANABH GIR GAUSHALA,"Back Side of Sudama Vajan Kata, Shel Pimpalgaon, Maharashtra 410501",410501,,076205 54961,412208
172,BSDT's Kamadhenu Goshala,"Vishwashanti Dham, Bharatiya Sanskriti Darshan Trust, Kesnand Rd, Wagholi, Pune, Maharashtra 412207",412207,, ,412208
173,Shri Nitai-Sachisut Gaushala,"Naigaon, road, Theur, Maharashtra 412110",412110,,095119 59011,412208
174,Vrundavan Gir Cows Farm,"Mahadeo Wadi, Maharashtra 412403",412403,,089759 69797,412208
175,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,412208
176,Gaushala / Cow Shelter,"HWC6+JQ4, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",411014,, ,412208
177,Bakori Goshala,"H3X5+W5M, Perne, Maharashtra 412207",412207,, ,412208
178,Sripad Gaushaala,"nr. Wakad Chowk Road, Bhujbal Vasti, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,412208
179,Shrikrishna Goshala,"Sakhare Vasti Rd, Hinjawadi Village, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,412208
180,"Nandini Goshala,","331,, Kondhanpur - Kalyan Rd, Mordhari, Maharashtra 411025",411025,, ,412208
181,Pabal gaushala,"R3J8+M26, Malwadi Agarkarwadi, Maharashtra 412403",412403,, ,412208
182,Shrimad Vasudev Goshala,"Gate no-2, Katraj Dairy, Satara Road, Opp.Rajiv Gandhi Udyan, Katraj, Pune, Maharashtra 411046",411046,https://shrimadvasudevgosh.wixsite.com/goshala,095030 42204,412208
183,Darade Goshala Pune,"Bolhai Road, Bakori, Perne, Maharashtra 412207",412207,, ,412208
184,Sant Tukaram Maharaj Goshala,"MMH6+RM4, Pune, Maharashtra 410506",410506,, ,410507
185,KENDRAI GOSHALA,"near Ram Mandir, Sudarshan Nagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",411033,,099609 09009,410507
186,Maniparshwa Goushala,"PMXV+PCR, Varale, Talegaon Dabhade, Maharashtra 410507",410507,,088880 69333,410507
187,Sant Tukaram Goshala,"Somatane, Dhamane, Maharashtra 410506",410506,http://www.jsrmgs.com/,096376 21185,410507
188,Shrikrishna Goshala,"Sakhare Vasti Rd, Hinjawadi Village, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,410507
189,Chaitanya Goshala,"Jyotiba Nagar, Talwade, Vitthal Nagar, Pimpri-Chinchwad, Maharashtra 411062",411062,,084838 48134,410507
190,Sripad Gaushaala,"nr. Wakad Chowk Road, Bhujbal Vasti, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",411057,, ,410507
191,Balkrushnavan Deshi Gaushala,"At post Adhale Bk Adhhale Budruk , Tal - Maval , Dist, Maharashtra 410406",410406,https://youtu.be/wNViSHBDclE, ,410507
192,GauAmrut Balkrishna Gaushala Pune 30,"1737, near Lokmanya Bal Gangadhar Tilak Road, behind Vyas Mandir, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",411030,,097633 33932,410507
193,Shri radhekrishan lilawati gaushala trust,"407 shingapur saswad purandar, near pajhar talwa, Maharashtra 412104",412104,, ,412202
194,Vishwamata Deshi Gaichi Goshala,"Gat no 2405, Pargaanw Memane Kadam Sadan , Tal Purandar, Maharashtra 412104",412104,, ,412202
195,Shri Shiv Samarth Goshala (Foundation),"Nhavi Sandas, Maharashtra 412207",412207,, ,412202
196,Shri Nitai-Sachisut Gaushala,"Naigaon, road, Theur, Maharashtra 412110",412110,,095119 59011,412202
