,Name,address,pincode,website,phone number,scrap
21,Gangey gaushala (Deshpande Organic),"J6MM+W59, Ashti, Maharashtra 413205",413205, , ,414203
22,Shri Swami Ramanand Gaushala,"8Q8F+M58, Panbihar, Madhya Pradesh 456006",456006,, ,456443
23,जय गोपाल गौशाला बोरखेड़ा भल्ला,"8MR3+J4, Borkheda Bhalla, Madhya Pradesh 456006",456006,, ,456443
24,Jay dwarkadhish Goshala meen,"9Q6C+MH, Meen, Madhya Pradesh 456006",456006,, ,456443
25,Jay dwarkadhish Goshala meen,"9Q9G+2M, Meen, Madhya Pradesh 456006",456006,, ,456443
26,Radha Krishna Gaushala,"92R9+CC2, Itawa, Bisankheda, Madhya Pradesh 456665",456665,,099260 50671,456443
27,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456443
28,Kapda Shop,"135, Goshala Road, Kheda Khajuriya, Mahidpur, Madhya Pradesh 456443",456443,,091113 25187,456443
29,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456443
30,Keshav Agro,"8, Gopal gaushala complex, Colonies, Mahidpur, Madhya Pradesh 456443",456443, , ,456443
31,Gopal Goshala Dharamshala,"FC58+523, Rani Laxmi Bai Marg, Kilkipura Juna, Nagda, Madhya Pradesh 456335",456335, , ,456335
32,Variety,"gaushala ke samne, Mohan shree vidhya pith school, Paliya road, junction, opposite Gaushala, Nagda, Madhya Pradesh 456335",456335,, ,456335
33,Sankatmochan Hanuman Mandir,"FC68+2WC, paliya road Gaushala, Gali Number 1",mber 1,, ,456335
34,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456664
35,Vishakha Naagmata Dewalay & Gaushala,"6Q4H+RCM, Ram Janardhan Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456664
36,Shri shitla mata goshala,"6Q4H+CGC, Ankpat Kshetra, Ramjandin Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456664
37,श्री बिहारी जी गौ सेवा धाम गौशाला,"5Q57+VVF, Ujjain Ring Rd, Sawara Khedi, Madhya Pradesh 456006",456006,, ,456664
38,Mahakal Mandir Gaushala Chintaman,"4PVP+RPC, Chintaman Rd, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456664
39,Madhav Goshala,"5QRH+453, Tilak Marg, Milkipura, Bada Teliwada, Malipura, Ujjain, Madhya Pradesh 456006",456006,, ,456664
40,श्री गौशाला Shri Gaushala,"6QCM+V44, near Mangalnath temple, Goyala Buzurg, Madhya Pradesh 456003",456003,, ,456664
41,Kapila goshala,"4PW7+9HF, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456664
42,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456664
43,Radha Krishna Gaushala,"92R9+CC2, Itawa, Bisankheda, Madhya Pradesh 456665",456665,,099260 50671,456664
44,Shri Sheetla Mata Gaushala,"5RVR+729, Ankpat Kshetra Ram Janardhan Mandir Road & Maksi Road, Shri Nimavasa Nagar, Ujjain, Madhya Pradesh",radesh,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+456664#",098275 80528,456664
45,SHRI MURLI MANOHAR GOSHALA,"Gangashahar Road, Bikaner - Nokha Rd, opp. Petrol Pump, Bhinasar, Rajasthan 334403",334403,http://bhinasargoshala.org/,0151 227 0947,334402
46,Ss GAUSHALA MEGHASAR,"W4JW+H6V, Meghasar, Rajasthan 334001",334001,, ,334402
47,Nandi Gaushala,"X8P4+WVM, Nokha Rd, Gangashahar, Bikaner, Rajasthan 334403",334403,, ,334402
48,Veer Tejaji Gaushala Swaroopdesar,"V5RX+C64, Swaroopdesar, Rajasthan 334402",334402,, ,334402
49,SHREE HARI PINJARA POL GAUSHALA,"X7CC+343, Gangashahar, Bikaner, Rajasthan 334401",334401,, ,334402
50,Bishnoi Gaushala,"X754+WQH, Karmisar Rural, Rajasthan 334401",334401,, ,334402
51,Shree Hari Pinjara pol Gaushala,"SHREE HARI PINJARA, POL GAUSHALA, Gangashahar, Bikaner, Rajasthan 334404",334404,, ,334402
52,Shri Ganga Jubli Gaushala,"274X+3X2, Ranisar Bara Bas, Bikaner, Rajasthan 334001",334001,, ,334402
53,Shri krishna gaushala,"262R+5P4, Unnamed Road, Rajasthan 334001",334001,, ,334402
54,Shri Karni Gaushala,"Q8RV+F83, Deshnok, Rajasthan 334801",334801,,0151 282 5462,334402
55,Ganga Jubli Gaushala,"27FR+WC5, Antyodaya Nagar, Bikaner, Rajasthan 334004",334004,, ,334402
56,Karni Mata Goshala,"Q8PV+C7M, Deshnok, Rajasthan 334801",334801,, ,334402
57,Goshala barsinghsar,"R662+F45, Barsingsar, Rajasthan 334402",334402,, ,334402
58,Gau shala shriRam sar,"272J+C79, Nehru Nagar, Bikaner, Rajasthan 334001",334001,, ,334402
59,Shree Ram Goshala (श्री राम गोशाला),"283C+GHG, Industrial Area Rd, near shree ram mandir, Panchmukh, Rani Bazar, Bikaner, Rajasthan 334001",334001,, ,334402
60,Bholenaath Gaushala,"28RJ+9CG, near Rangoli Factory, Lalgarh, Bikaner, Beechhwal Rural, Rajasthan 334001",334001, , ,334402
61,Shyam Sundra Gaushala,"X3MV+JM5, Kotra, Rajasthan 334001",334001,, ,334402
62,shri krishna gaushala himmatsar,"JJRG+3GH, Bikaner, Rajasthan 334802",334802,, ,334402
63,Shree Gopal Gaushala (Paslod),"8G5C+JF, Paslod, Madhya Pradesh 456221",456221,, ,456337
64,Shree nath ji gaushala aashram,"69M3+RP7, Maloda - Kharsodkalan Rd, Narelakhurd, Madhya Pradesh 456776",456776,, ,456337
65,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456337
66,Shri Krishna Gaushala,"3CQP+FGQ, Moulana, Madhya Pradesh 456771",456771,, ,456337
67,ISKCON Goshala Surbhi Sadan,"5J6P+VH, Khadotiya, Madhya Pradesh 456006",456006,http://iskconujjain.com/, ,456337
68,जय गोपाल गौशाला बोरखेड़ा भल्ला,"8MR3+J4, Borkheda Bhalla, Madhya Pradesh 456006",456006,, ,456337
69,Radha Krishna Gaushala,"92R9+CC2, Itawa, Bisankheda, Madhya Pradesh 456665",456665,,099260 50671,456337
70,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456337
71,Radha Krishna Gaushala,"92R9+CC2, Itawa, Bisankheda, Madhya Pradesh 456665",456665,,099260 50671,456661
72,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456661
73,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456661
74,Shri Gopal Goshala,"65WF+9QG, Jhonkar, Madhya Pradesh 465106",465106,, ,456661
75,Shri Sheetla Mata Gaushala,"5RVR+729, Ankpat Kshetra Ram Janardhan Mandir Road & Maksi Road, Shri Nimavasa Nagar, Ujjain, Madhya Pradesh",radesh,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+456661#",098275 80528,456661
76,Shree Shyam Goshala Bodani,"4WXG+6C9, Harnyakhedi, Madhya Pradesh 456661",456661, , ,456661
77,श्री गौशाला Shri Gaushala,"6QCM+V44, near Mangalnath temple, Goyala Buzurg, Madhya Pradesh 456003",456003,, ,456003
78,Vishakha Naagmata Dewalay & Gaushala,"6Q4H+RCM, Ram Janardhan Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456003
79,Shri shitla mata goshala,"6Q4H+CGC, Ankpat Kshetra, Ramjandin Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456003
80,Madhav Goshala,"5QRH+453, Tilak Marg, Milkipura, Bada Teliwada, Malipura, Ujjain, Madhya Pradesh 456006",456006,, ,456003
81,Mahakal Mandir Gaushala Chintaman,"4PVP+RPC, Chintaman Rd, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456003
82,श्री बिहारी जी गौ सेवा धाम गौशाला,"5Q57+VVF, Ujjain Ring Rd, Sawara Khedi, Madhya Pradesh 456006",456006,, ,456003
83,Shri Swami Ramanand Gaushala,"8Q8F+M58, Panbihar, Madhya Pradesh 456006",456006,, ,456003
84,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456003
85,Kapila goshala,"4PW7+9HF, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456003
86,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456003
87,Vishakha Naagmata Dewalay & Gaushala,"6Q4H+RCM, Ram Janardhan Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456006
88,Madhav Goshala,"5QRH+453, Tilak Marg, Milkipura, Bada Teliwada, Malipura, Ujjain, Madhya Pradesh 456006",456006,, ,456006
89,Shri shitla mata goshala,"6Q4H+CGC, Ankpat Kshetra, Ramjandin Mandir Marg, Urdupura, Ujjain, Madhya Pradesh 456006",456006,, ,456006
90,Mahakal Mandir Gaushala Chintaman,"4PVP+RPC, Chintaman Rd, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456006
91,श्री गौशाला Shri Gaushala,"6QCM+V44, near Mangalnath temple, Goyala Buzurg, Madhya Pradesh 456003",456003,, ,456006
92,Shri Swami Ramanand Gaushala,"8Q8F+M58, Panbihar, Madhya Pradesh 456006",456006,, ,456006
93,Kapila goshala,"4PW7+9HF, Ratnakhedi, Madhya Pradesh 456006",456006,, ,456006
94,गौशाला,"5Q6X+F97 Arogya Niketan, Bharatpuri, nr. ISKCON temple, Mahashweta Nagar, Ujjain, Madhya Pradesh 456010",456010,, ,456006
95,Shree Upkeshwar Gir Gaay Goshala.,"4MHP+R4J, Bamora, Madhya Pradesh 456222",456222,, ,456006
96,श्री बिहारी जी गौ सेवा धाम गौशाला,"5Q57+VVF, Ujjain Ring Rd, Sawara Khedi, Madhya Pradesh 456006",456006,, ,456006
97,ISKCON Goshala Surbhi Sadan,"5J6P+VH, Khadotiya, Madhya Pradesh 456006",456006,http://iskconujjain.com/, ,456006
98,जय गोपाल गौशाला बोरखेड़ा भल्ला,"8MR3+J4, Borkheda Bhalla, Madhya Pradesh 456006",456006,, ,456006
99,Jay dwarkadhish Goshala meen,"9Q6C+MH, Meen, Madhya Pradesh 456006",456006,, ,456006
100,Jay dwarkadhish Goshala meen,"9Q9G+2M, Meen, Madhya Pradesh 456006",456006,, ,456006
101,Radha Krishna Gaushala,"92R9+CC2, Itawa, Bisankheda, Madhya Pradesh 456665",456665,,099260 50671,456006
102,Yugaay Goshala,"VM32+P3F, Mungi Ghat, Shikhar Shinganapur, Maharashtra 413109",413109,,084128 82411,413111
103,Ahinsa Gaushala,"Barshi - Solapur Rd, Bhogaon, Maharashtra 413255",413255,,094226 45393,413111
104,Ahinsa Goshala,"Sanghavi Distributors, 441-A, Chatti Galli, opp. Telephone Bhavan, beside Bank Of Baroda, Bhavani Peth, Solapur, Maharashtra 413002",413002,,0217 232 5293,413111
105,Gokulesh Goushala,"JV4Q+QG2, Soregaon, Solapur, Maharashtra 413008",413008,, ,413111
106,shreenath gaudham gaushala bamani,"bamani, tal, Sangola, Maharashtra 413317",413317,, ,413307
107,Shri Govardhan Goshala,"Shop No 02, Main Rd, near SBI Bank, Sangola, Maharashtra 413307",413307,,095270 84324,413307
108,SHRI SANT DNYANESHWAR MAHARAJ BAHU WARKARI SHIKSHAN SANSTHA GOSHALA,"Shop No, Mi I Tujay Shejari, 01, Sangola - Pandharpur Rd, Visthapit Nagar, Pandharpur, Maharashtra 413304",413304,"https://www.google.com/travel/hotels/gaushalas%20at%20413307/entity/CgoIzYeglqXIg5gcEAE/prices?g2lb=2504375,4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72580006,72582855,72597926,72602734,72616120,72618914,72619172,72619383,72620306,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+413307&ts=CAEaKwopEicyJTB4M2JjNDE5OTEyNGE1NWMxOToweDFjMzAwZTQyNTJjODAzY2Q&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiw7qD0qc-GAxWjZ2wGHbjTCjoQrK0LegQIERAC",077760 76729,413307
109,ISKCON Goshala,"M8JR+VH2, Shegaon Dumala, Maharashtra 413304",413304,, ,413307
110,गोशाला,"M87F+C4P, Pundlik Nagar, Pandharpur, Maharashtra 413304",413304,, ,413307
111,Harishchandra Raje Goshala,"Rebaimala, Shetfale - Kole Rd, Shetfale, Maharashtra 415306",415306, , ,413307
112,Shree radhe shyam gaushala,"F9PH+4JX, Ganeshwadi, Maharashtra 413305",413305,, ,413307
113,Shree radhe shyam gaushala,"F9GM+G3, Ganeshwadi, Maharashtra 413305",413305,, ,413307
114,GOPAL KRISHNA GOSHALA,"6W5Q+RRR, Jaitaran, Rajasthan 306302",306302,, ,306302
115,Deoriya gaushala,"5V5H+7Q7, Lumbarawas, Rajasthan 306302",306302,, ,306302
116,Marudhar keshri Krishna gaushala,"7RCM+P5R, Lototi, Rajasthan 306302",306302,, ,306302
117,Janani Gaushala,"Vakil Garden,Gangasandram Village Shoolagiri, Taluk, Hosur, Tamil Nadu 635117",635117,,086676 71005,635116
118,Shivali Gir Gaushala,"Devarulimangalam, village, Denkanikottai, Tamil Nadu 635109",635109,,086608 30176,635116
119,SRI GOKULAM GOSHALA,"GPR6+6C4, Kembathalli Road, Anniyalam, Ballapalli, Tamil Nadu 635107",635107,, ,635116
120,"aravind gau seva gowshala , gir cow sale ,agar wood plant sale, nursery,gaushala, donkey farm, hf cows , jersey cows","Anjaneya Temple Road, Hosur, Tamil Nadu 635113",635113,http://aravindgauseva.com/,094430 77041,635116
121,Shivali Gir Gaushala,"Devarulimangalam, village, Denkanikottai, Tamil Nadu 635109",635109,,086608 30176,635118
122,SRI GOKULAM GOSHALA,"GPR6+6C4, Kembathalli Road, Anniyalam, Ballapalli, Tamil Nadu 635107",635107,, ,635118
123,KrishnaKutil Goshala And Farm,"No 1/128, Kunchigiripalayam, Kakkadasam, Denkanikotta, opposite Nature Sense Managed Farmland, Thogarai Agraharam, Tamil Nadu 635107",635107,, ,635118
124,Janani Gaushala,"Vakil Garden,Gangasandram Village Shoolagiri, Taluk, Hosur, Tamil Nadu 635117",635117,,086676 71005,635118
125,BAJAJ RAMJEEVANJI CHARITABLE TRUST GAUSHALA,"Indalawadi, Jigani - Anekal Rd, Suragajakkanahalli, Karnataka 562106",562106,, ,635118
126,Nanda Nandi Gaushala,"#311, Upkar Spring Field 8th Cross, East Block, Nerlur, Post, Chandapura, Bengaluru, Karnataka 562107",562107,, ,635118
127,Sri Shyam gaushala,"SY NO 22/2 Bannerghatta Rd, Bannerughatta, Bengaluru, Karnataka 560083, India, near khatu shyam temple, opp to bannerghatta national park, Bengaluru, Karnataka 560083",560083,http://ssgblr.com/,094480 78357,635118
128,Gaushala RS gardenia,"RMFQ+3MW, RS Gardens, Bommasandra, Karnataka 560100",560100,, ,635118
129,"aravind gau seva gowshala , gir cow sale ,agar wood plant sale, nursery,gaushala, donkey farm, hf cows , jersey cows","Anjaneya Temple Road, Hosur, Tamil Nadu 635113",635113,http://aravindgauseva.com/,094430 77041,635118
130,Janani Gaushala,"Vakil Garden,Gangasandram Village Shoolagiri, Taluk, Hosur, Tamil Nadu 635117",635117,,086676 71005,635117
131,Govardhanagiri Gowshala,"PR72+7Q5, Hosur - Thally Rd, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109",635109,, ,635117
132,"aravind gau seva gowshala , gir cow sale ,agar wood plant sale, nursery,gaushala, donkey farm, hf cows , jersey cows","Anjaneya Temple Road, Hosur, Tamil Nadu 635113",635113,http://aravindgauseva.com/,094430 77041,635117
133,Shivali Gir Gaushala,"Devarulimangalam, village, Denkanikottai, Tamil Nadu 635109",635109,,086608 30176,635117
134,SRI GOKULAM GOSHALA,"GPR6+6C4, Kembathalli Road, Anniyalam, Ballapalli, Tamil Nadu 635107",635107,, ,635117
135,JAIN GAUSHALA,"RAULGAON, Road, DORLI, Katol, Maharashtra 441502",441502,http://jaingaushala.com/,080 4275 4628,441302
136,Jain Gaushala (RAULGAON) Niraashrit Gauvansh Seva Foundation,"RAULGAON, Road, DORLI, Katol, Maharashtra 441502",441502,,088888 81428,441302
137,Hari Om Baba Gaushala,"M95Q+3QC, Lasanpur Samudrapur, Kamatha, Maharashtra 444107",444107,, ,444407
138,"Shri Balaji Goshala, Mop","WMW4+X9W, Mop, Maharashtra 444506",444506,, ,444506
139,Ghopal Goshala Hataa Naik,"QR96+M2Q, Maharashtra 431542",431542,, ,444506
140,Gaushala,"6FVR+JC3, Vivekanand Nagar, Maharashtra 444301",444301,, ,444506
141,Haripriya Goshala,"Shop No 1, near Shivaji College, Deshmukh Peth, Bhawani Peth, Akola, Maharashtra 444003",444003,,087679 50130,444003
142,Adarsh Goseva Evam Anusandhan Prakalp,"M.S, Toshniwal Dharamashala, Mahatma Gandhi Rd, Akola, Maharashtra 444001",444001,http://adarshgoseva.org/,0724 242 5673,444003
143,"Shri Balaji Goshala, Mop","WMW4+X9W, Mop, Maharashtra 444506",444506,, ,444504
144,Haripriya Goshala,"Shop No 1, near Shivaji College, Deshmukh Peth, Bhawani Peth, Akola, Maharashtra 444003",444003,,087679 50130,444006
145,Adarsh Goseva Evam Anusandhan Prakalp,"M.S, Toshniwal Dharamashala, Mahatma Gandhi Rd, Akola, Maharashtra 444001",444001,http://adarshgoseva.org/,0724 242 5673,444006
146,ADARSH GOSEVA PRAKALP,"Ram Nagar, Chhoti Umari, Akola, Maharashtra 444001",444001,http://adarshgoseva.org/,091307 28826,444006
147,Mhaispur Gorakshan Sanstha,"JXCM+4QX, Post Nimbi (Malokar, Washim - Akola Rd, Maharashtra 444006",444006,, ,444006
148,Adarsh Goseva Evam Anusandhan Prakalp,"M.S, Toshniwal Dharamashala, Mahatma Gandhi Rd, Akola, Maharashtra 444001",444001,http://adarshgoseva.org/,0724 242 5673,444109
149,Haripriya Goshala,"Shop No 1, near Shivaji College, Deshmukh Peth, Bhawani Peth, Akola, Maharashtra 444003",444003,,087679 50130,444109
150,Mhaispur Gorakshan Sanstha,"JXCM+4QX, Post Nimbi (Malokar, Washim - Akola Rd, Maharashtra 444006",444006,, ,444109
151,Kabir Mandir Gaushala,"5373+CH4, Near Balaji Mandir, Seminary Hills, Nagpur, Maharashtra 440006",440006,, ,441501
152,Shiv Samadha Gaushala,"632R+866, Shambhu Nagar, Nagpur, Maharashtra 440026",440026,, ,441501
153,JAIN GAUSHALA,"RAULGAON, Road, DORLI, Katol, Maharashtra 441502",441502,http://jaingaushala.com/,080 4275 4628,441501
154,Jain Gaushala (RAULGAON) Niraashrit Gauvansh Seva Foundation,"RAULGAON, Road, DORLI, Katol, Maharashtra 441502",441502,,088888 81428,441501
155,Shri Sant Gajanan Maharaj Goshala and Vishranti Sthal,"632R+6QJ, Nagpur, Maharashtra 440026",440026,, ,441501
156,Gauchar Gaushala Savner,"CW2V+C5W, Nagpur, Maharashtra 441101",441101,, ,441501
157,Shree Bharti Didi Gaushala,"791, National Highway 6, Pardi, Nagpur, Maharashtra 440035",440035,, ,441501
158,"Govigyan anusandhan kendra, kamdhenu Goshala","5437+9QG, Itwari Station Rd, Ladpura, Binaki, Nagpur, Maharashtra 440002",440002,, ,441501
159,Gaushala Pashupalan Bahuudeshiya Sanstha Nagpur,"opposite Respa Ortholite Range, Bidgaon., Maharashtra 440035",440035,http://goushalanagpur.com/, ,441501
160,Gaushala,"4594+M9, Nagpur, Maharashtra 441204",441204,, ,441501
161,Shantinagar Goshala,"547H+MJF, Marwadi Wadi, Shantinagar Colony, Nagpur, Maharashtra 440002",440002, , ,441501
162,Seth Ramlal Malu Gaushala Trust,"FVCX+VFP, Kelwad - Kawatha Rd, Kelwad, Kawatha, Maharashtra 441112",441112,, ,441501
163,Shreyanshnath PashuRaksha Kendra Gaushala boliya,"6RR9+MHG, Theekariya, Jheekariya, Rajasthan 326512",326512,, ,326034
164,Shri Gopal Goshala,"CR3V+WGG, Jhalawar, Rajasthan 326502",326502,, ,326034
165,Shr Gapal ji Gaushala Samiti,"C596+8WV, Semli Rd, Semli, Semli Kalyan, Rajasthan 326036",326036,,099280 41830,326034
166,"New Goshala, cow","65W7+2R7, Dongargaon, Madhya Pradesh 465449",465449,, ,326034
167,गौशाला सभा चाव मण्डी,"purani, Railway Rd, Chow Mandi, Roorkee, Uttarakhand 247667",247667,https://gaushalasbha.blogspot.com/, ,202123
168,Gaushala Kariliya,"VX9W+83V, Hayatpur Hingotia, Uttar Pradesh 202002",202002,, ,202123
169,Smart Gaushala,"X228+9V4, Aligarh, Uttar Pradesh 202002",202002,, ,202123
170,गौशाला सभा चाव मण्डी,"purani, Railway Rd, Chow Mandi, Roorkee, Uttarakhand 247667",247667,https://gaushalasbha.blogspot.com/, ,202134
171,Purushottam Gaushala,"2MJ5+6XH, Jattari, Uttar Pradesh 202137",202137,http://gaushalasp.org/,094571 08032,202134
172,Shri Panchayati Gaushala,"V3M5+P57, Khair - Aligarh Rd, Delhi Gate, Nagla Masani, Aligarh, Uttar Pradesh 202001",202001,,094122 74810,202134
173,Govansh Chikitsa Kendra (goshala),"V38C+4MG, Agra Rd, Lodhi Puram Colony, Sasni Gate, Aligarh, Uttar Pradesh 202001",202001,, ,202134
174,Gau Vedic Parivar Gaushala,"VCJR+H2, Galibpur, Uttar Pradesh 202134",202134, , ,202134
175,Shri radha krishna gaushala,"J9HC+CRJ, Uday Rd, Fatepur Bajhera, Uttar Pradesh 204214",204214,, ,204212
176,Gaushala Nagla mandhati,"J997+X56, Asoi, Uttar Pradesh 204214",204214,, ,204212
177,Nagla Brahman Gaushala,"M88M+9G4, Nagla Mian Patti Devari, Uttar Pradesh 204215",204215,, ,204212
178,Shree Krishna Gaushala Seva Samiti,"H3X5+3G9, Gaushala Road, Ganesh Ganj, Hathras, Uttar Pradesh 204101",204101,, ,204212
179,Shree Krishna Gaushala Seva Samiti,"H3X5+3G9, Gaushala Road, Ganesh Ganj, Hathras, Uttar Pradesh 204101",204101,, ,204102
180,Shri Krishna Gaushala Seva Samiti,"Agra Rd, Nagla Emliya, Hathras, Uttar Pradesh 204101",204101,,094127 32001,204102
181,विद्यापति नगर गौशाला सय्यद हाथरस उत्तर प्रदेश,"H2XX+6MH सय्यद, Gaushala Rd, NayaGanj, Vidyapati Nagar, Hathras, Uttar Pradesh 204101",204101,, ,204102
182,shri Krishna Gausala,"H3X5+38F, gausala road, Nagla Imaliya, Uttar Pradesh",radesh,, ,204102
183,Shree Gopal Ji Maharaj Mandir,"J325+6PR, Gaushala Rd, Nagla Emliya, Hathras, Uttar Pradesh 204101",204101,, ,204102
184,Dilkhush pandit dudh dairy,"J34F+3MW, Gaushala road, Adarsh Nagar, Hathras, Sokhana, Uttar Pradesh 204101",204101,, ,204102
185,मनीष माखन डेरी,"J325+9M3, Gaushala Rd, Nagla Emliya, Hathras, Uttar Pradesh 204101",204101, , ,204102
186,Radhe Govind Gaushala,"8WQJ+CRV, Chitsaun, Uttar Pradesh 203001",203001,, ,203001
187,Gaushala,"9R8X+PF, Bahalimpur, Uttar Pradesh 203001",203001,, ,203001
188,MOHANA GAUSHALA,"GQ68+83P, Mohana, Uttar Pradesh 203408",203408,, ,203001
189,Mahmoodpur gaushala,"7X8W+7M, Shikarpur, Uttar Pradesh 203129",203129,, ,203001
190,Gaushala Road, ,204101, , ,204101
191,GOPAL KRISHNA GOSHALA,"6W5Q+RRR, Jaitaran, Rajasthan 306302",306302,, ,306303
192,Sri Krishna Gau shala,"5X2W+2V5, Nimaaj, Rajasthan 306303",306303,, ,306303
193,गौ शाला कुशालपूरा पाली राजस्थान,"4X23+X5P, Kushalpura, Rajasthan 306305",306305,, ,306303
194,श्री गायत्री गौशाला मैंशिया,"54P5+WFH, Mesiya, Rajasthan 306105",306105,, ,306303
195,Deoriya gaushala,"5V5H+7Q7, Lumbarawas, Rajasthan 306302",306302,, ,306303
