,Name,address,pincode,website,phone number,scrap
112,Shubham Dairy Farm Chitlang,"Chitlang Road, Chitlang, Salimabad, Haryana 123034",123034,, ,123102
113,Shilu Dairy farm,"85G3+8J8, Unnamed Road, Bawana, Haryana 123029",123029,, ,123102
114,JANNI farm,"Near Gurha, Canal, Rasulpur, Haryana 123027",123027,https://www.instagram.com/sahabrasulpur/,097290 97687,123102
115,Babulal Ji Ki Dairy Farm,"24VW+XWF, Mohindergarh, Haryana 123001",123001,,094663 13547,123102
116,Om Animals & Dairy Farm Seka,"Guwana Rd, Bhushan Khurd, Haryana 123001",123001,, ,123102
117,Vikram cow dairy farm,"Manpura, Rambas, Haryana 123034",123034,, ,123102
118,Yadav diary farm. Mulodi,"Mulodi, Narnaul, Haryana 123023",123023,, ,123102
119,Partap Milk Dairy,"Dhani Radha, Haryana 123102",123102,, ,123102
120,Kunjpura Dairy Farm -KDF FOODS,"Village kunjpura, Ateli, Haryana 123021",123021,,097288 83247,123102
121,shri shayam & shri bala ji dairy farm,"Narnaul Road, vpo, Dongra Ahir, Haryana 123028",123028,, ,123102
122,Rao Dairy Farm,"Rasulpur, Haryana 123027",123027,, ,123102
123,Vikash Dairy Farm,"34Q8+G3H, Nangtihari, Haryana 123001",123001,, ,123102
124,Neetu Dairy Farm,"87C8+58V, Rewari-Dahina-Kanina-Mahendargarh Rd, Haryana 123034",123034,, ,123102
125,Kosliya Dairy Farm,"C78V+82G, Bahala, Haryana 123303",123303,, ,123102
126,Dayanand dairy & agriculture farm,"67H4+CMH, Kanina, Haryana 123034",123034,, ,123102
127,Omkar Dairy Farm,"Nihalghar, Haryana 127310",127310,,098177 55759,123102
128,Fresh Field Milk point,"7583+7F2, Lala wala kuwa, Mahendragarh, Haryana 123029",123029,, ,123102
129,Ashok dairy farm,"Mundain, Haryana 123034",123034,, ,123102
130,S D Dairy Farm,"VPO, Kakrala, Kanina, Haryana 123027",123027,, ,123102
131,YADAV DAIRY FARM,"77R2+89M, Rasulpur, Haryana 123034",123034,, ,123102
132,Shubham Dairy Farm Chitlang,"Chitlang Road, Chitlang, Salimabad, Haryana 123034",123034,, ,123102
133,Shilu Dairy farm,"85G3+8J8, Unnamed Road, Bawana, Haryana 123029",123029,, ,123102
134,JANNI farm,"Near Gurha, Canal, Rasulpur, Haryana 123027",123027,https://www.instagram.com/sahabrasulpur/,097290 97687,123102
135,Babulal Ji Ki Dairy Farm,"24VW+XWF, Mohindergarh, Haryana 123001",123001,,094663 13547,123102
