,Name,address,pincode,website,phone number,scrap
19,Dhara & Engine Agency,"C47H+GRX, Gaushala Road, Nirala Nagar, Begusarai, Bihar 851101",851101,, ,851101
20,OYO 47817 Akhand Param,"Near Pappu Cold Storage, Gaushala Road, Bishanpur, Begusarai, Bihar 851101",851101,"https://www.google.com/travel/hotels/gaushalas%20at%20851101/entity/CgoIhfnLnbnR--1oEAE/prices?g2lb=2504375,4814050,4874190,4893075,4965990,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72577178,72582855,72586336,72597757,72597926,72602734,72606237,72616110,72618896,72619172,72619383,72620306,72629584&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+851101&ts=CAEaRwopEicyJTB4MzlmMjFhZDcyYzJmZmZmZjoweDY4ZGJlZThiOTNiMmZjODUSGhIUCgcI6A8QBhgNEgcI6A8QBhgOGAEyAhAA&rp=EIX5y5250fvtaDgCQABIAcABAg&ictx=1&sa=X&ved=2ahUKEwibhsTR9tKGAxViR2wGHSEGAKcQrK0LegQIFhAC",0124 620 1182,851101
21,Banquet Hall,"C48H+3XW, Gaushala Road, Nirala Nagar, Begusarai, Bihar 851101",851101,, ,851101
22,Shree Gauhati Gaushala,"5QC2+F35, Sati Jaymati Road, Athgaon, Guwahati, Assam 781008",781008,http://www.gauhatigaushala.org/,0361 254 6362,781008
23,Guwahati Gaushala,"5PFR+2WC, Chatribari, Guwahati, Assam 781001",781001,http://www.gauhatigaushala.org/, ,781008
24,Athgaon Goshala,"Sati Joymati Road,Athgaon, Sati Joymati Rd, Chatribari, Guwahati, Assam 781001",781001,, ,781008
25,Goushala,"Nambari Railway Officers Colony, Maligaon, Guwahati, Assam 781011",781011,, ,781008
26,Shree Gauhati Gaushala,"5QC2+F35, Sati Jaymati Road, Athgaon, Guwahati, Assam 781008",781008,http://www.gauhatigaushala.org/,0361 254 6362,781007
27,Guwahati Gaushala,"5PFR+2WC, Chatribari, Guwahati, Assam 781001",781001,http://www.gauhatigaushala.org/, ,781007
28,Athgaon Goshala,"Sati Joymati Road,Athgaon, Sati Joymati Rd, Chatribari, Guwahati, Assam 781001",781001,, ,781007
29,Goushala,"Nambari Railway Officers Colony, Maligaon, Guwahati, Assam 781011",781011,, ,781007
30,Gaushala Panki,"F66W+CPW, Swaraj Nagar, Kanpur, Uttar Pradesh 208020",208020,, ,208021
31,Gaushala Temple,"C8Q3+M7M, Unnamed Road, Juhi Kalan, Barra, Kanpur, Uttar Pradesh 208006",208006,, ,208021
32,Juhi Gaushala,"127/46 s, Gaushala, S Block, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",208014,, ,208021
33,Gaushala, ,208021, , ,208021
34,Near Juhi Gaushala, ,208021, , ,208021
35,Bhauti Gausala,"359, C Rd, Vishwa Bank Colony, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",208027,, ,208021
36,Gaushala Chauraha,"Gaushala, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",208014,, ,208021
37,Kanpur Gaushala Society,"55/112 Jnrjagnj, Kanpur, Uttar Pradesh 208001",208001,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+208021#",099367 94571,208021
38,Kanha Gaushala,"F9QQ+WGV, Shuklaganj, Netua Grameen, Uttar Pradesh 209861",209861,, ,208021
39,कान्हा गौशाला,"9FW5+95Q, Kishanpur Road, post - kulgaon, Uttar Pradesh 208001",208001,, ,208021
40,Sai mandir (health care),"C8MC+7RX, Gaushala Rd, near Bara Devi Road, Gaushala, Juhi Kalan, chauraha, Kanpur, Uttar Pradesh 208011",208011,, ,208021
41,Bhauti Gausala,"F655+362, Kanpur, Bhautikhera, Uttar Pradesh 208020",208020,, ,208021
42,Brindavan Goshala,"RJ9G+2V, Sornavoor Melpathy, Tamil Nadu 605106",605106,, ,607106
43,Govindan Goshala,"68,Goodalur Village, Madurantakam, Taluk, Guddalur, Tamil Nadu 603306",603306,http://goseva.net/aboutgovindan.aspx,044 2489 9926,607106
44,Gaushala Burhwan,"382X+9RQ, Sari Dharampur, Uttar Pradesh 212659",212659,, ,212659
45,Kamadgiri kamdhenu gaushala,"Unnamed Road, Madhopur, Uttar Pradesh 212657",212657,, ,212659
46,Shree Govindam Goshala Samiti Fatehpur,"2WJM+5M7, road, near aasas, Fatehpur, Rajasthan 332302",332302,, ,212659
47,Fauji Gaushala,"Vill Gangupur PO Gajna, Teh, Bilhaur, Uttar Pradesh 209202",209202,,099354 61600,212659
48,Nandi gaushala,,,, ,212665
49,Kamadgiri kamdhenu gaushala,"Unnamed Road, Madhopur, Uttar Pradesh 212657",212657,, ,212665
50,Gaushala Kandhiyani,,,, ,212665
51,Gaushala Sultanpur,,,, ,212665
52,Gaushala,"W7Q4+W8, Bapsaura, Uttar Pradesh 212631",212631,, ,209206
53,Gaushala gimuhan Hamirpur,"X32Q+7M, Kanauta Danda, Uttar Pradesh 210301",210301,, ,209206
54,गौशाला दपसौरा, ,209206, , ,209206
55,Sanukhar Gaushala,"Village, Saunkhar Rd, Sumerpur Rural, Saukher, Uttar Pradesh 210502",210502,, ,209206
56,Gaushala Burhwan,"382X+9RQ, Sari Dharampur, Uttar Pradesh 212659",212659,, ,209206
57,Gaushala,"868R+PH, Kathara, Uttar Pradesh 209214",209214,, ,209206
58,Gaushala Panki,"F66W+CPW, Swaraj Nagar, Kanpur, Uttar Pradesh 208020",208020,, ,209206
59,Nandi Gaushala Ashram,"number 3, Nandi Gaushala aashram Kacchi basti Pankh Bahadur Nagar sign, Panki, Kanpur, Uttar Pradesh 208020",208020,, ,209206
60,Gaushala Temple,"C8Q3+M7M, Unnamed Road, Juhi Kalan, Barra, Kanpur, Uttar Pradesh 208006",208006,, ,209206
61,Kamadgiri kamdhenu gaushala,"Unnamed Road, Madhopur, Uttar Pradesh 212657",212657,, ,209206
62,Gaushala, ,209206, , ,209206
63,Juhi Gaushala,"127/46 s, Gaushala, S Block, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",208014,, ,209206
64,Near Juhi Gaushala, ,209206, , ,209206
65,Gaushala, ,209206, , ,209206
66,Bhaunti Gaushala society,"F646+J7V, Bhautipratappur, Uttar Pradesh 208020",208020,, ,209206
67,Kushwaha Niwas,"X522+V5X, Gaushala Rd, Hamirpur, Uttar Pradesh 210301",210301,, ,209206
68,Bhauti goshala pratappur,"C8XJ+XP9, Juhi Naher, Dhaka Purwa, Cooperganj, Kanpur, Uttar Pradesh 208006",208006,, ,209206
69,Bhauti Gausala,"F655+362, Kanpur, Bhautikhera, Uttar Pradesh 208020",208020,, ,209206
70,Gaushala Chauraha,"Gaushala, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",208014,, ,209206
71,Ratnesh Kirana Store,"Ramedi, Gaushala Rd, Hamirpur, Uttar Pradesh 208001",208001,,083540 34832,209206
72,Bhaunti Gaushala society,"F646+J7V, Bhautipratappur, Uttar Pradesh 208020",208020,, ,209307
73,Shri Hanuman Goshala,"F69P+JGQ, Panki, Kanpur, Uttar Pradesh 208020",208020,, ,209307
74,Shri Raghav Govardhan Gaushala,"Virtiyana, Shivli, Birtiyana Shiwali, Uttar Pradesh 209204",209204,http://shriraghavgaudham.org/,084001 51995,209307
75,Bhauti Gausala,"F655+362, Kanpur, Bhautikhera, Uttar Pradesh 208020",208020,, ,209307
76,Gaushala Panki,"F66W+CPW, Swaraj Nagar, Kanpur, Uttar Pradesh 208020",208020,, ,209307
77,Om Shakti Dham Gaushala and Vraddhashram Samiti,"opposite Shaheed Bhagat Singh P.G. College, Maharshi Balmiki Nagar, Valmeeki Nagar, Bithoor, Uttar Pradesh 209201",209201,http://www.omshaktidham.in/, ,209307
78,SHRI RAM DHAM,"916/4, Gambhirpur Rd, Bhautipratappur, Uttar Pradesh 208020",208020,"https://www.google.com/travel/hotels/gaushalas%20at%20209307/entity/CgoItImFit-qh41dEAE/prices?g2lb=2504375,4814050,4874190,4893075,4965990,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72577178,72582855,72586336,72597757,72597926,72602734,72606237,72616110,72618896,72619172,72619383,72620306,72629584&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+209307&ts=CAEaKwopEicyJTB4Mzk5YzQ5MjNlODM0MzQwMToweDVkMWExZDU1ZjE0MTQ0YjQ&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwjVwOiW-NKGAxWUamwGHVeOBeUQrK0LegQIFRAC", ,209307
79,Juhi Gaushala,"127/46 s, Gaushala, S Block, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",208014,, ,209307
80,Kanpur Gaushala Society,"55/112 Jnrjagnj, Kanpur, Uttar Pradesh 208001",208001,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+209307#",099367 94571,209307
81,Fauji Gaushala,"Vill Gangupur PO Gajna, Teh, Bilhaur, Uttar Pradesh 209202",209202,,099354 61600,209307
82,Kanha Gaushala,"F9QQ+WGV, Shuklaganj, Netua Grameen, Uttar Pradesh 209861",209861,, ,209307
83,कान्हा गौशाला,"9FW5+95Q, Kishanpur Road, post - kulgaon, Uttar Pradesh 208001",208001,, ,209307
84,Sri Tulsi Gaushala,,,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+209307#",,209307
85,Shree Lakshminarayan Gaushala,"JRG9+9JP, Tal Gereki, Tezpur, Assam 784001",784001,, ,784001
86,Gaushala pokhariyapur,,,, ,222131
87,Gaushala Vishunpur,,,, ,222131
88,Sadanpur Gaushala,,,, ,222131
89,Smart Gaushala,"QJ2J+22J, Babupur, Sikandra, Uttar Pradesh 222132",222132,, ,222131
90,गौशाला,"near Hindi Bhawan, Dhalger Tola, Dhalgarh tola, Jaunpur, Uttar Pradesh 222001",222001,, ,222131
91,Raghunandan Gaushala,"Udpur Gelhawa, Uttar Pradesh 222125",222125,,078972 27692,222131
92,GAUSHALA DILAWARPUR,"HJX6+J8W, Babatpur - Mariahu Link Rd, Mariahu, Uttar Pradesh 222161",222161,, ,222131
93,Sri Pinjarapol Pashu Anathalaya,"222001, Dhalger Tola, Rizwikhan, Jaunpur, Uttar Pradesh 222001",222001,,094738 85014,222131
94,"Baba Dham Gaushala, Nabhipur, Jaunpur","X9CC+PPV, Dehura, Uttar Pradesh 222175",222175,, ,222175
95,Gaushala Magarshan Kalan,"Plot no 1241& 1242 ,Azamgarh - Sarayrani - Jaunpur Road, Dist:, iti, Magarsand Kalan, Uttar Pradesh 228161",228161,, ,222175
96,Raghunandan Gaushala,"Udpur Gelhawa, Uttar Pradesh 222125",222125,,078972 27692,222175
97,गौशाला,"near Hindi Bhawan, Dhalger Tola, Dhalgarh tola, Jaunpur, Uttar Pradesh 222001",222001,, ,222175
98,GAUSHALA DILAWARPUR,"HJX6+J8W, Babatpur - Mariahu Link Rd, Mariahu, Uttar Pradesh 222161",222161,, ,222175
99,Sarkari Gaushala,,, , ,222175
100,Raghunandan Gaushala,"Udpur Gelhawa, Uttar Pradesh 222125",222125,,078972 27692,222145
101,Gaushala pokhariyapur,,,, ,222145
102,Gaushala,"Q52X+64, Rampur Dan, Uttar Pradesh 222202",222202,, ,222145
103,Gaushala Vishunpur,,,, ,222145
104,"Baba Dham Gaushala, Nabhipur, Jaunpur","X9CC+PPV, Dehura, Uttar Pradesh 222175",222175,, ,222145
105,गौशाला,"near Hindi Bhawan, Dhalger Tola, Dhalgarh tola, Jaunpur, Uttar Pradesh 222001",222001,, ,222145
106,GAUSHALA DILAWARPUR,"HJX6+J8W, Babatpur - Mariahu Link Rd, Mariahu, Uttar Pradesh 222161",222161,, ,222145
107,Sri Pinjarapol Pashu Anathalaya,"222001, Dhalger Tola, Rizwikhan, Jaunpur, Uttar Pradesh 222001",222001,,094738 85014,222145
108,Sarkari Gaushala,,, , ,222145
109,Sri Ishwar Gaushala,"4 Soniyapar, Naikdih Soniyapar Road, Uttar Pradesh 233221",233221,,093605 93580,222149
110,Smart Gaushala,"GX6X+758, Tisaura, Uttar Pradesh 221101",221101,, ,222149
111,गौशाला,"near Hindi Bhawan, Dhalger Tola, Dhalgarh tola, Jaunpur, Uttar Pradesh 222001",222001,, ,222149
112,Maa Lalitha Gaushala,"H.No.37 Kudha lambi Soniyapar Naikdih, Ghazipur, Uttar Pradesh 233221",233221,,095430 63664,222149
113,GAUSHALA DILAWARPUR,"HJX6+J8W, Babatpur - Mariahu Link Rd, Mariahu, Uttar Pradesh 222161",222161,, ,222149
114,Raghunandan Gaushala,"Udpur Gelhawa, Uttar Pradesh 222125",222125,,078972 27692,222149
115,Gaushala Suithakalan,,,, ,223105
116,Gaushala Magarshan Kalan,"Plot no 1241& 1242 ,Azamgarh - Sarayrani - Jaunpur Road, Dist:, iti, Magarsand Kalan, Uttar Pradesh 228161",228161,, ,223105
117,Bhagwan Shri Krishan Gaushala Raikot,"JJX3+6GX, Raikot, Punjab 141109",141109,, ,142034
118,SHRI KRISHNA GAUSHALA,"Shri Krishna Gaushala, Disposal Rd, Agwar Gujjran, Jagraon, Punjab 142026",142026,http://shrikrishnagaushalajgn.com/,,142034
119,Gaushala,"3436, Lahorian St, Gandhi Nagar, Jagraon, Punjab 142026",142026,, ,142034
120,Dera Baba nanak gaushala Dholan,"Dholan, Jagraon, Punjab 142026",142026,, ,142034
121,Sheri Krishna Gopal Gaushala,"RMVG+2QH, Mengal Singh Rd, Mullanpur Dakha, Punjab 141102",141102,, ,142034
122,Gaushala,"WV98+734, Gaushala Rd, Old Madhopuri, Ludhiana, Punjab 141008",141008,,0161 274 2129,142034
123,VASUDEV GAUSHALA Desi cow milk or Desi cow ghee,"VILL GAUNSPUR, Hambran, Punjab 141110",141110,,098150 97248,142034
124,MMBW Gaushala,"Bagha Purana Road Ladhai Ke, Mari Mustafa, Punjab 142038",142038,, ,142034
125,Prachin Goshala,"WV98+449, Gaushala Rd, Near Division No. 3, Harbans Pura, Ludhiana, Punjab 141008",141008,, ,142034
126,Sri Krishan Balram Gaushala,"RQCR+CG5, Unnamed Road, Punjab 141116",141116,,093169 18317,142034
127,Gaushala Firozpur,"3525+MCM, Firozpur, Uttar Pradesh 232103",232103,, ,231302
128,Nand Sadan Gaushala,"Akauni, Katariya, Uttar Pradesh 221110",221110,, ,231302
129,Government Gaushala सरकारी गौशाला,"7535+W7, Katauri, Sikandarpur, Uttar Pradesh 221105",221105,, ,231302
130,Shiv Shakti Geer Goshala,,,, ,231302
131,Gaushala,"7XRX+M8P, Durgakund, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221010",221010,, ,231302
132,Shri Niwas Gaushala,"74GM+3PH, Alinagar Rd, Mughalsarai, Uttar Pradesh 232101",232101,, ,231302
133,Gaushala owned by Raju patel (bhopti),,, , ,231302
134,Sudarshan Singh Gaushala,"3W8J+334, Chaukia, Uttar Pradesh 231304",231304,, ,231301
135,Sunil Kumar Gaushala,"2XQJ+R2P, Bhagauti Dei, Uttar Pradesh 231301",231301,, ,231301
136,Dagmagpur gaushala garden,"3QVX+VF8, Mirzapur - Varanasi Rd, Newarhia, Uttar Pradesh 231304",231304,, ,231301
137,Sheetal Chhaya Trust Gaushala,"Chunar Rd, Marihan, Semari, Uttar Pradesh 231210",231210,, ,231301
138,Yadav Gaushala Pandey Pokhar यादव गौशाला पाण्डेय पोखर,"QWGF+V5X, Robertsganj, Mukasim, Uttar Pradesh 231216",231216,, ,231301
139,Gaushala Firozpur,"3525+MCM, Firozpur, Uttar Pradesh 232103",232103,, ,231301
140,Shri Gita Gaushala,"3RW6+7FP, Gopalgram, Dagmagpur, Sindhora, Uttar Pradesh",radesh,, ,231301
141,Gaushala,"7XRX+M8P, Durgakund, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221010",221010,, ,231301
142,Nand Sadan Gaushala,"Akauni, Katariya, Uttar Pradesh 221110",221110,, ,231301
143,Shree Lakshminarayan Gaushala,"JRG9+9JP, Tal Gereki, Tezpur, Assam 784001",784001,, ,784028
144,Nrusingha's Gaushala,"7VM8+C37, Rd Number 4, Jagannath Nagar, Jharapada, Bhubaneswar, Odisha 751010",751010,, ,751024
145,"Shri Radha Krishan gaushala sewak sang (Reg), Payal","P388+VMX, Payal, Punjab 141416",141416,, ,141413
146,Electro Homeopathic Research Centre Cancer Research Centre S.S.K GAUSHALA,,,, ,141413
147,Gaushala,"WV98+734, Gaushala Rd, Old Madhopuri, Ludhiana, Punjab 141008",141008,,0161 274 2129,141413
148,shri shahi krishna gaushala,,,, ,141413
149,Gaushala,"WWCR+PQ, Tajpur, Punjab 141015",141015,, ,141413
150,Sri Krishan Balram Gaushala,"RQCR+CG5, Unnamed Road, Punjab 141116",141116,,093169 18317,141413
151,Shantivan Gaushala trust,"Sham Nagar, Manjit Nagar, Ludhiana, Punjab 141002",141002,, ,141413
152,Sheri Krishna Gopal Gaushala,"RMVG+2QH, Mengal Singh Rd, Mullanpur Dakha, Punjab 141102",141102,, ,141413
153,Prachin Goshala,"WV98+449, Gaushala Rd, Near Division No. 3, Harbans Pura, Ludhiana, Punjab 141008",141008,, ,141413
154,gaushalA,"WV98+VHH, Unnamed Road, New Madhopuri, Sunder Nagar, Ludhiana, Punjab 141008",141008,, ,141413
155,Gurdwara Dukh Niwaran Sahib Ludhiana Gaushala,"WRJV+PM9, Karabara Rd, New Sabji Mandi, Karabara Basti, Ludhiana, Punjab 141008",141008,,098766 00111,141413
156,SHRI KRISHNA GAUSHALA,"Shri Krishna Gaushala, Disposal Rd, Agwar Gujjran, Jagraon, Punjab 142026",142026,http://shrikrishnagaushalajgn.com/,,141413
157,Shri Radha Krishna Gaushala,"J9CV+7RG, Shamsher Nagar, Sirhind, Punjab 140406",140406,, ,141413
158,Sant Shri Asharamji Gaushala,"Road, Jassar, Punjab 141206",141206,http://ashram.org/,070098 59030,141122
159,Sarv Dharm Gaushala,"Q2VF+PJ8, School Road, Doraha, Punjab 141122",141122,, ,141122
160,Shri radhey krishna gaudham trust regd,"RXJ7+2CJ, Sahnewal - Dehlon Rd, Kaind, Ludhiana, Punjab 141120",141120,, ,141122
161,Prachin Gaushala Part 2,"Tibba Rd, Raju Colony, Subhash Nagar, Ludhiana, Punjab 141007",141007,, ,141122
162,Gaushala,"WV98+734, Gaushala Rd, Old Madhopuri, Ludhiana, Punjab 141008",141008,,0161 274 2129,141122
163,Hemharsh Gaushala,"Shop no.-102, Omaxe Royal Residency, Thakkarwal, Ludhiana, Punjab 142022",142022,https://hemharshgaushala.com/, ,141122
164,Prachin Goshala,"WV98+449, Gaushala Rd, Near Division No. 3, Harbans Pura, Ludhiana, Punjab 141008",141008,, ,141122
165,gaushalA,"WV98+VHH, Unnamed Road, New Madhopuri, Sunder Nagar, Ludhiana, Punjab 141008",141008,, ,141122
166,Sheri Krishna Gopal Gaushala,"RMVG+2QH, Mengal Singh Rd, Mullanpur Dakha, Punjab 141102",141102,, ,141122
167,Sri Krishan Balram Gaushala,"RQCR+CG5, Unnamed Road, Punjab 141116",141116,,093169 18317,141122
168,VASUDEV GAUSHALA Desi cow milk or Desi cow ghee,"VILL GAUNSPUR, Hambran, Punjab 141110",141110,,098150 97248,141122
169,Gurdwara Dukh Niwaran Sahib Ludhiana Gaushala,"WRJV+PM9, Karabara Rd, New Sabji Mandi, Karabara Basti, Ludhiana, Punjab 141008",141008,,098766 00111,141122
170,Gaushala Market,"Gaushala Rd, Gaushala Chowk, Old Madhopuri, Ludhiana, Punjab 141008",141008,http://www.themaintenancemaster.online/, ,141122
171,Shree Pragya Jain Gaushala Samiti,"22QG+X62, Shree Pragya Jain Gaushala Samiti, Tajpura Chhapri Rd, Sarwar, Rajasthan 305403",305403,, ,305403
172,Shri Harigopal Gaushala TRUST,"H9CQ PW8, Chakdaha Bhagautipur, Uttar Pradesh 243202",243202,,098929 26430,243407
173,Kamdhenu Gaushala Mandir,"9CH7+JM4, Shrinathpuram, Bareilly, Uttar Pradesh 243122",243122,, ,243407
174,CCTV Kanha Goshala,"89HR+2WF, Dhampur Rd, Nethaur, Kasampur Lekhraj, Uttar Pradesh 246733",246733,, ,246726
175,shree ram gaushala dairy Products Shop,"Aawas Vikas, Bijnor, Uttar Pradesh 246701",246701,,099275 25219,246726
176,"Shree Krishan Gaushala , Nagina","FC4M+6J4, Badhapur Rd, Nagina, Sahab Begampur Fazil, Uttar Pradesh 246762",246762,,073519 72962,246726
177,Shri Krishna Gaushala,"47QG+6FV, Mehmoodpur Kasba, Uttar Pradesh 246725",246725, , ,246726
178,shree ram gaushala dairy Products Shop,"Aawas Vikas, Bijnor, Uttar Pradesh 246701",246701,,099275 25219,246728
179,"Shree Krishan Gaushala , Nagina","FC4M+6J4, Badhapur Rd, Nagina, Sahab Begampur Fazil, Uttar Pradesh 246762",246762,,073519 72962,246728
180,Gaushala, ,244715, , ,244715
181,"Goshala road, pratappur, ramnagar road","72G9+GXF, Ramnagar Rd, Uttarakhand 244716",244716,, ,244715
182,Gopipura Plot Gaushala,,,, ,244715
183,Gaushala,"Gaushala, Hempur Daya, Uttarakhand 244716",244716,, ,244715
184,Shri Gandhi Ashram Rani Bhawani Gaushala,"6X59+4XF, Kashipur, Uttarakhand 244713",244713,, ,244715
185,Kamadhenu Madhuban Gaushala,"88VG+22, Kausa Bangar, Musabangar, Uttarakhand 263159",263159,, ,244715
186,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,244715
187,Pavitra Gaushala,"Bajauniya Haldu, Uttarakhand 263159",263159,, ,244715
188,Dhinai Gaushala,,,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+244715#",,244715
189,Shri Gandhi Ashram Rani Bhawani Gaushala,"6X59+4XF, Kashipur, Uttarakhand 244713",244713,, ,244713
190,"Goshala road, pratappur, ramnagar road","72G9+GXF, Ramnagar Rd, Uttarakhand 244716",244716,, ,244713
191,Gaushala, ,244713, , ,244713
192,Gaushala,"Gaushala, Hempur Daya, Uttarakhand 244716",244716,, ,244713
193,Gopipura Plot Gaushala,,,, ,244713
194,Shri GolokDham(Gaushala),"XF9H+RCH, Kanakpur, Uttarakhand 263148",263148,, ,263148
195,SHRI KRISHNA PRANAMI MAHARAJA AGRASEN GAUSHALA TRUST,"WPP9+QJ3, Khatima Road, Turka Tisor, Sitarganj, Uttarakhand 262405",262405,, ,263148
196,Shri GolokDham(Gaushala),"XF9H+RCH, Kanakpur, Uttarakhand 263148",263148,, ,263153
197,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263153
198,SHRI KRISHNA PRANAMI MAHARAJA AGRASEN GAUSHALA TRUST,"WPP9+QJ3, Khatima Road, Turka Tisor, Sitarganj, Uttarakhand 262405",262405,, ,262405
199,Shri GolokDham(Gaushala),"XF9H+RCH, Kanakpur, Uttarakhand 263148",263148,, ,263145
200,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,263145
201,Gau Gaushala,"J8FH+XQ, Madhawamay, Uttar Pradesh 212217",212217,, ,212207
202,Savitri Gaushala,"near railway station, Sirathu, Uttar Pradesh 212217",212217,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+212207#",088600 50457,212207
203,Kalindi kanha Gaushala Hardaspur Garha,,, , ,212207
204,नंद गौशाला गौहानी,"FG63+QG, Barai Bandhawa, Uttar Pradesh 212203",212203,, ,212207
205,SURJAWA PURVA gaushala,,, , ,212207
206,Gopal Goshala,"QFFV+37G, Mangarh Dham Rd, Kripalu Dham Mangarh, Uttar Pradesh 230204",230204,, ,212207
207,Madhav Gaushala,"Fatehpur Sahabpur, Uttar Pradesh 212202",212202,, ,212207
208,नंद गौशाला गौहानी,"FG63+QG, Barai Bandhawa, Uttar Pradesh 212203",212203,, ,212214
209,Deundha Gaushala ( देवंधा गौशाला M K ),"6694+5H4, Deundha, Ghunuwa, Uttar Pradesh 210209",210209, , ,212214
210,Saurabh Singh and brother gaushala,"CHH5+R5F, Khapra, Lohi, Uttar Pradesh 212202",212202,, ,212216
211,नंद गौशाला गौहानी,"FG63+QG, Barai Bandhawa, Uttar Pradesh 212203",212203,, ,212216
