,Name,address,pincode,website,phone number,scrap
193,Ksheera Farm | Farm Fresh Milk | Dairy Farm,"opp. to Saibaba mandir, Ghanpur, Patancheruvu, Kardanur, Telangana 502334",502334,https://ksheerafarm.com/,077025 51112,502321
194,New Indian Phenyle & Chemicals,"Opposed Excise Office, Sangareddy Bypass Rd, Balaji Nagar, Sangareddy, Telangana 502001",502001,,076718 37263,502321
195,Syed's Dairy Form,Telangana 502248,502248,https://goo.gl/maps/BHhq5y2XNyN2, ,502321
196,Womenova Agro Food Park PVT LTD,"Budhera - Marpally Rd, Dargulpalle, Telangana 501202",501202,,040 4856 1367,502321
197,Indian Dairy Farmhouse,"Naubad Road, Shiva Nagar, Janwada, Bidar, Karnataka 585402",585402,, ,502321
198,Indian Dairy farm,"8FX4+FRH, Bilal Nagar, Ramnas Pura, Hyderabad, Telangana 500264",500264,, ,502321
199,IKARSHAK FARM,"Unnamed Road, Khadirabad, Telangana 502269",502269,http://www.ikarshak.com/,094920 04444,502321
200,Indian dairy,"VGQ7+Q59, Mailur Ring Rd, Mailoor, Bidar, Karnataka 585403",585403,, ,502321
201,Indian Dairy,"WG53+69V, Chidri Rd, opposite Central School, Bilal Colony, Vidya Nagar, Bidar, Karnataka 585401",585401,,099015 92495,502321
202,Sadath Dairy Farm,"Kala Bunglow Road, Nizam Colony, Hakimpet, Hyderabad, Telangana 500028",500028,,070135 49811,502321
203,Sangam diary stock point,"737, Rd Number 39, Survey Of India Ayyappa Society, Guttala_Begumpet, Parvathi Nagar, Madhapur, Hyderabad, Telangana 500081",500081,, ,502321
204,Al Ameen Kissan Dairy,"Mailoor, Bidar, Karnataka 585403",585403,https://al-ameen-kissan-dairy.business.site/,077607 97819,502321
205,Bansuri Dairy Farm,"85 7 10, Rd Number 9, Satyanarayana Colony, Sathyanarayanapuram, Nagaram, Secunderabad, Telangana 500083",500083,,093466 39595,502321
